source,target,scount,tcount,sfield,tfield,slast,tlast,weight
Frederick L. Trowbridge,Nancy J. Binkin,1,4,pubh,famplan,,,1
Faye L. Wong,Frederick L. Trowbridge,1,1,pubh,pubh,,,1
Erkki Vartiainen,Guo Ze-Yu,1,1,pubh,pubh,,,1
Du Dianjun,Guo Ze-Yu,1,1,pubh,pubh,,,1
Guo Ze-Yu,James S. Marks,1,3,pubh,pubh,,,1
Guo Ze-Yu,Heikki Korhonen,1,1,pubh,pubh,,,1
Geng Guanyi,Guo Ze-Yu,1,1,pubh,pubh,,,1
Guo Ze-Yu,Jeffrey P. Koplan,1,1,pubh,pubh,,,1
Guo Ze-Yu,Pirjo Pietinen,1,1,pubh,pubh,,,1
Guo Ze-Yu,We Guang-Lin,1,1,pubh,pubh,,,1
David Williamson,Guo Ze-Yu,1,1,pubh,pubh,,,1
Aulikki Nissinen,Guo Ze-Yu,1,1,pubh,pubh,,,1
Michael J. White,Yoshie Imai,7,1,sociology,demography,,,1
Alan D. Lopez,Constance A. Nathanson,1,4,demography,demography,,,1
Cynthia Mobley,Jonathan R. Sugarman,1,2,pubh,pubh,,,1
Charles Deam,Cynthia Mobley,1,1,pubh,pubh,,,1
Cynthia Mobley,Lisa Giles,1,1,pubh,pubh,,,1
Luis Rosero-Bixby,Mark W. Oberle,6,3,demography,demography,,,1
Doris Sosa,Luis Rosero-Bixby,2,6,famplan,demography,,,1
Johnny Madrigal-Pana,Luis Rosero-Bixby,1,6,famplan,demography,,,1
Luis Rosero-Bixby,Stan Becker,6,7,demography,demography,,,1
Leo Morris,Luis Rosero-Bixby,12,6,pubh,demography,,,1
John B. Casterline,Luis Rosero-Bixby,9,6,sociology,demography,,,2
Ann P. Riley,Luis Rosero-Bixby,2,6,demography,demography,,,1
Albert I. Hermalin,Luis Rosero-Bixby,5,6,demography,demography,Hermalin,,1
Gus W. Haggstrom,Linda J. Waite,2,15,sociology,demography,,Waite,2
David E. Kanouse,Gus W. Haggstrom,3,2,sociology,sociology,,,2
Katherine Trent,Scott J. South,7,11,sociology,sociology,,,3
Glenna Spitze,Scott J. South,3,11,demography,sociology,,,2
Glenn D. Deane,Scott J. South,2,11,demography,sociology,,,1
Kim M. Lloyd,Scott J. South,2,11,demography,sociology,,,2
Ann Bowman Jannetta,Samuel H. Preston,2,20,demography,sociology,,Preston,1
Michael D. Bracher,V. C. Chidambaram,1,1,famplan,famplan,,,1
John W. Mcdonald,Michael D. Bracher,3,1,famplan,famplan,,,1
Kate Prayer,Kathleen Turczyn,1,2,pubh,pubh,,,1
Kate Prayer,Sandra S. Smith,1,4,pubh,pubh,,,1
Jennifer H. Madans,Joel C. Kleinman,2,4,pubh,pubh,,,2
Christine S. Cox,Joel C. Kleinman,2,4,pubh,pubh,,,2
Helen E. Barbano,Joel C. Kleinman,2,4,pubh,pubh,,,2
Jacob J. Feldman,Joel C. Kleinman,3,4,pubh,pubh,,,3
Bruce Cohen,Joel C. Kleinman,1,4,pubh,pubh,,,1
Fanchon F. Finucane,Joel C. Kleinman,2,4,pubh,pubh,,,2
Joan Cornoni-Huntley,Joel C. Kleinman,2,4,pubh,pubh,,,2
Diane Makuc,Joel C. Kleinman,1,4,pubh,pubh,,,1
James W. Buehler,Joel C. Kleinman,7,4,pubh,pubh,,,1
Carol J. R. Hogue,Joel C. Kleinman,8,4,famplan,pubh,,,1
Joel C. Kleinman,Lilo T. Strauss,4,6,pubh,pubh,,,1
Jack C. Smith,Joel C. Kleinman,13,4,famplan,pubh,,,1
Joel C. Kleinman,Lois A. Fingerhut,4,1,pubh,pubh,,,1
Joel C. Kleinman,Michael H. Malloy,4,1,pubh,pubh,,,1
Felicia Stewart,James Trussell,2,24,famplan,demography,,,2
Felicia Guest,Felicia Stewart,1,2,famplan,famplan,,,1
Felicia Stewart,Robert A. Hatcher,2,2,famplan,famplan,,,1
Leopoldo Nunez,Robert G. Potter,3,14,famplan,famplan,,,2
Leopoldo Nunez,Octavio Mojarro,3,2,famplan,famplan,,,2
Leo Morris,Leopoldo Nunez,12,3,pubh,famplan,,,1
Anameli Monroy De Velasco,Leopoldo Nunez,1,3,famplan,famplan,,,1
Leopoldo Nunez,Patricia Bailey,3,2,famplan,famplan,,,1
Carmen Miro,Leopoldo Nunez,5,3,famplan,famplan,,,1
Anne Whatley,Leopoldo Nunez,1,3,famplan,famplan,,,1
Grace Wambwa,Jane T. Bertrand,1,8,famplan,famplan,,,1
Grace Wambwa,Nellie Mathu,1,1,famplan,famplan,,,1
Grace Wambwa,Joseph Dwyer,1,1,famplan,famplan,,,1
Grace Wambwa,Margaret Thuo,1,1,famplan,famplan,,,1
James S. Marks,Lilo T. Strauss,3,6,pubh,pubh,,,1
James W. Buehler,Lilo T. Strauss,7,6,pubh,pubh,,,6
Carol J. R. Hogue,Lilo T. Strauss,8,6,famplan,pubh,,,6
Jack C. Smith,Lilo T. Strauss,13,6,famplan,pubh,,,6
Andrew Friede,Lilo T. Strauss,1,6,pubh,pubh,,,1
Lilo T. Strauss,Wendy Baldwin,6,3,pubh,pubh,,,1
Lilo T. Strauss,Philip H. Rhodes,6,1,pubh,pubh,,,1
Lilo T. Strauss,R. J. Berry,6,1,pubh,pubh,,,1
Joel C. Kleinman,Lilo T. Strauss,4,6,pubh,pubh,,,1
Barbara Janowitz,Daniel B. Fried,16,1,famplan,famplan,,,1
Daniel B. Fried,Margarita Suazo,1,3,famplan,famplan,,,1
Daniel B. Fried,John H. Bratt,1,2,famplan,famplan,,,1
Daniel B. Fried,Patricia E. Bailey,1,2,famplan,famplan,,,1
Ansley J. Coale,Ellen Eliason Kisker,16,1,general,demography,Coale,,1
David R. Williams,David T. Takeuchi,2,1,demography,demography,,,1
David R. Williams,Russell K. Adair,2,1,demography,demography,,,1
David R. Williams,Risa Lavizzo-Mourey,2,1,demography,pubh,,,1
David R. Williams,Rueben C. Warren,2,2,demography,pubh,,,1
Henry J. Voss,Stephen H. Saul,1,1,general,general,,,1
James R. Carey,Stephen H. Saul,4,1,general,general,,,1
Daniel Alex Heckert,Jay D. Teachman,1,12,demography,sociology,,,1
Federico Leon,Robert Snowden,1,1,famplan,famplan,,,1
Federico Leon,Kathy I. Kennedy,1,1,famplan,famplan,,,1
Federico Leon,Virginia C. Orense,1,1,famplan,famplan,,,1
Federico Leon,Harin W. Perera,1,1,famplan,famplan,,,1
Federico Leon,Rodney Phillips,1,1,famplan,famplan,,,1
Federico Leon,Ian Askew,1,5,famplan,famplan,,,1
Anna Flynn,Federico Leon,1,1,famplan,famplan,,,1
Federico Leon,Lawrence J. Severy,1,2,famplan,famplan,,,1
Albert I. Hermalin,Ann P. Riley,5,2,demography,demography,Hermalin,,1
Ann P. Riley,Luis Rosero-Bixby,2,6,demography,demography,,,1
Ann P. Riley,M. Kathryn Stewart,2,1,demography,famplan,,,1
Ann P. Riley,Jyotsnamoy Chakraborty,2,1,demography,famplan,,,1
Jack Habib,Richard Suzman,1,1,pubh,pubh,,,1
Kenneth Manton,Richard Suzman,2,1,demography,pubh,,,1
David Danon,Richard Suzman,1,1,pubh,pubh,,,1
J. E. Dowd,Richard Suzman,1,1,pubh,pubh,,,1
David Galinsky,Richard Suzman,1,1,pubh,pubh,,,1
Mary Grace Kovar,Richard Suzman,2,1,pubh,pubh,,,1
Richard Suzman,S. J. Olshansky,1,1,pubh,pubh,,,1
Charles H. C. Chen,Shaoxian Wang,1,1,famplan,famplan,,,1
Charles H. C. Chen,Yu-De Chen,1,1,famplan,famplan,,,1
Charles H. C. Chen,Roger W. Rochat,1,6,famplan,demography,,,1
Charles H. C. Chen,L. P. Chow,1,1,famplan,famplan,,,1
Charles H. C. Chen,Rowland V. Rider,1,1,famplan,famplan,,,1
Albert I. Hermalin,Lora G. Myers,5,1,demography,demography,Hermalin,,1
Barbara Entwisle,Lora G. Myers,7,1,sociology,demography,,,1
Andrew A. Fisher,Victor De Silva,6,2,famplan,famplan,,,1
Andrew A. Fisher,John Laing,6,1,famplan,famplan,,,1
Andrew A. Fisher,John Stoeckel,6,2,famplan,famplan,,,2
Andrew A. Fisher,Mechai Viravaidya,6,3,famplan,famplan,,,1
Andrew A. Fisher,Rachita Na Pattalung,6,1,famplan,famplan,,,1
Andrew A. Fisher,Barbara S. Mensch,6,1,famplan,famplan,,,1
Andrew A. Fisher,Robert A. Miller,6,2,famplan,famplan,,,2
Andrew A. Fisher,John Mwita,6,1,famplan,famplan,,,1
Andrew A. Fisher,Nelson Keyonzo,6,1,famplan,famplan,,,1
Andrew A. Fisher,F. Y. Mohamed Ali,6,1,famplan,famplan,,,1
Andrew A. Fisher,Cecilia Ndeti,6,1,famplan,famplan,,,1
Andrew A. Fisher,Ann A. Way,6,2,famplan,famplan,,,1
Andrew A. Fisher,Lewis Ndhlovu,6,2,famplan,famplan,,,1
Andrew A. Fisher,Margaret M. Gachara,6,1,famplan,famplan,,,1
Laurie Schwab Zabin,Valerie Sedivy,3,1,demography,famplan,,,1
Laurie Schwab Zabin,Mark R. Emerson,3,3,demography,demography,,,3
Laurie Schwab Zabin,Marilyn B. Hirsch,3,3,demography,demography,,,1
Laurie Schwab Zabin,Rebeca Wong,3,3,demography,economics,,,1
Laurie Schwab Zabin,Robin M. Weinick,3,3,demography,demography,,,1
Christine L. Himes,Samuel H. Preston,3,20,demography,sociology,,Preston,1
Christine L. Himes,Gretchen A. Condran,3,4,demography,demography,,,1
Christine L. Himes,Clifford C. Clogg,3,4,demography,demography,,,1
Maria J. Wawer,Voahangi Ravao,3,1,famplan,famplan,,,1
Lynne Gaffikin,Voahangi Ravao,1,1,famplan,famplan,,,1
Halima Maidouka,Voahangi Ravao,2,1,famplan,famplan,,,1
Kadi Traore,Voahangi Ravao,1,1,famplan,famplan,,,1
Carol J. R. Hogue,Simonetta Landucci Tosi,8,1,famplan,famplan,,,1
Carol J. R. Hogue,Michele E. Grandolfo,8,1,famplan,famplan,,,1
Angela Spinelli,Carol J. R. Hogue,1,8,famplan,famplan,,,1
Carol J. R. Hogue,Kevin R. Oreilly,8,1,famplan,famplan,,,1
Carol J. R. Hogue,James S. Marks,8,3,famplan,pubh,,,1
Carol J. R. Hogue,James W. Buehler,8,7,famplan,pubh,,,6
Carol J. R. Hogue,Lilo T. Strauss,8,6,famplan,pubh,,,6
Carol J. R. Hogue,Jack C. Smith,8,13,famplan,famplan,,,6
Andrew Friede,Carol J. R. Hogue,1,8,pubh,famplan,,,1
Carol J. R. Hogue,Wendy Baldwin,8,3,famplan,pubh,,,1
Carol J. R. Hogue,Philip H. Rhodes,8,1,famplan,pubh,,,1
Carol J. R. Hogue,R. J. Berry,8,1,famplan,pubh,,,1
Carol J. R. Hogue,Stuart M. Berman,8,1,famplan,pubh,,,1
Carol J. R. Hogue,Elizabeth Shapiro,8,1,famplan,pubh,,,1
Carol J. R. Hogue,George J. Halpin,8,1,famplan,pubh,,,1
Carol J. R. Hogue,Joel C. Kleinman,8,4,famplan,pubh,,,1
Patricia J. Glynn,Stewart E. Tolnay,1,7,demography,demography,,,1
Andrew S. London,Susan Cotts Watkins,1,8,history,sociology,,,1
James R. Foreit,Maria Rosa Garate,2,1,famplan,famplan,,,1
Alfredo Brazzoduro,Maria Rosa Garate,2,1,famplan,famplan,,,1
Felix Guillen,Maria Rosa Garate,1,1,famplan,famplan,,,1
Carmen Miro,Maria Rosa Garate,5,1,famplan,famplan,,,1
Flor Cardoso Suarez,Maria Rosa Garate,1,1,famplan,famplan,,,1
Barrett A. Lee,R. S. Oropesa,3,2,demography,demography,,,1
James W. Kanan,R. S. Oropesa,1,2,demography,demography,,,1
Daniel T. Lichter,R. S. Oropesa,12,2,demography,demography,,,1
R. S. Oropesa,Robert N. Anderson,2,1,demography,demography,,,1
Donna M. Strobino,Young J. Kim,1,9,pubh,famplan,,,1
Barbara E. Crawley,Donna M. Strobino,1,1,pubh,pubh,,,1
Donna M. Strobino,Gary A. Chase,1,2,pubh,pubh,,,1
Donna M. Strobino,Joan H. Salim,1,1,pubh,pubh,,,1
Chintana Pejaranonda,Norman Y. Luther,1,4,eugenics,eugenics,,,1
I.V. Mako,Young-Mi Kim,1,2,famplan,famplan,,,1
I.V. Mako,Jose Rimon,1,1,famplan,famplan,,,1
I.V. Mako,Kim Winnard,1,2,famplan,famplan,,,1
Carol Corso,I.V. Mako,1,1,famplan,famplan,,,1
I.V. Mako,Sebioniga Lawal,1,1,famplan,famplan,,,1
I.V. Mako,Stella Babalola,1,1,famplan,famplan,,,1
Dale Huntington,I.V. Mako,5,1,famplan,famplan,,,1
John Knodel,Peter Mcdonald,13,3,famplan,demography,,,1
John B. Casterline,Peter Mcdonald,9,3,sociology,demography,,,1
Lindy Williams,Peter Mcdonald,2,3,demography,demography,,,1
Deborah Whithear,Peter Mcdonald,1,3,demography,demography,,,1
Thomas K. Martin,Tim B. Heaton,1,7,demography,sociology,,,1
Stan L. Albrecht,Thomas K. Martin,2,1,demography,demography,,,1
Susan De Vos,Yean-Ju Lee,6,3,economics,demography,,,1
Karen Holden,Susan De Vos,1,6,demography,economics,,,1
Alberto Palloni,Susan De Vos,8,6,general,economics,Palloni,,1
Carol S. Weisman,Martha Ann Teitelbaum,3,1,famplan,famplan,,,1
Constance A. Nathanson,Martha Ann Teitelbaum,4,1,demography,famplan,,,1
Gary A. Chase,Martha Ann Teitelbaum,2,1,pubh,famplan,,,1
Martha Ann Teitelbaum,Theodore M. King,1,1,famplan,famplan,,,1
Irma T. Elo,Samuel H. Preston,2,20,demography,sociology,,Preston,2
France Meslé,Vladimir Shkolnikov,1,2,demography,eugenics,,,1
France Meslé,Jacques Vallin,1,3,demography,demography,,,1
Jan E. Mutchler,Lauren J. Krivo,4,1,demography,sociology,,,1
Devaki Jain,Sonalde Desai,1,5,demography,sociology,,,1
Dudley L. Poston Jr.,Elizabeth Briody,10,1,famplan,economics,,,1
Elizabeth Briody,Katherine Trent,1,7,economics,sociology,,,1
Elizabeth Briody,Harley L. Browning,1,1,economics,economics,,,1
G. Stephen Bowen,Shari C. Wasser,3,1,pubh,famplan,,,1
Sevgi O. Aral,Shari C. Wasser,5,1,pubh,famplan,,,1
Lawrence S. Magder,Shari C. Wasser,2,1,famplan,famplan,,,1
Deborah S. Reed,Shari C. Wasser,2,1,famplan,famplan,,,1
Cathy Dratman,Shari C. Wasser,1,1,famplan,famplan,,,1
Charles F. Westoff,Charles R. Hammerslough,16,3,famplan,pubh,Westoff,,1
Charles R. Hammerslough,Lois Paul,3,1,pubh,demography,,,1
Alice Goldstein,Gu Shengzu,3,1,demography,history,,,1
Gu Shengzu,Sidney Goldstein,1,6,history,history,,Goldstein,1
Anne R. Pebley,Noreen Goldman,7,13,demography,famplan,Pebley,,1
Anne R. Pebley,Minja Kim Choe,7,7,demography,demography,Pebley,,1
Anne R. Pebley,Bamikale Feyisetan,7,1,demography,famplan,Pebley,,1
Anne R. Pebley,Howard I. Goldberg,7,6,demography,pubh,Pebley,,1
Anne R. Pebley,Jane Menken,7,8,demography,general,Pebley,Menken,1
Anne R. Pebley,Paul W. Stupp,7,3,demography,famplan,Pebley,,1
Anne R. Pebley,Sara Millman,7,4,demography,demography,Pebley,,1
Anne R. Pebley,Jane E. Miller,7,5,demography,famplan,Pebley,,1
Anne R. Pebley,James Trussell,7,24,demography,demography,Pebley,,1
Anne R. Pebley,Barbara Vaughan,7,2,demography,demography,Pebley,,1
Anne R. Pebley,Sandra L. Huffman,7,4,demography,demography,Pebley,,1
A. K. M. Alauddin Chowdhury,Anne R. Pebley,1,7,demography,demography,,Pebley,1
Anne R. Pebley,P. W. Stupp,7,1,demography,demography,Pebley,,1
Alexander E. Omu,Nadine N. Burton,1,1,famplan,famplan,,,1
Nadine N. Burton,Sharon S. Weir,1,1,famplan,famplan,,,1
Barbara Janowitz,Nadine N. Burton,16,1,famplan,famplan,,,1
Deborah L. Covington,Nadine N. Burton,4,1,famplan,famplan,,,1
Nadine N. Burton,Peter R. Lamptey,1,1,famplan,famplan,,,1
Allan M. Parnell,Gray Swicegood,2,2,demography,demography,,,1
Allan M. Parnell,Gillian Stevens,2,6,demography,demography,,,1
Allan M. Parnell,Ronald R. Rindfuss,2,17,demography,sociology,,Rindfuss,1
Elizabeth Hervey Stephen,Ronald R. Rindfuss,6,17,famplan,sociology,,Rindfuss,2
Elizabeth Hervey Stephen,Frank D. Bean,6,8,famplan,demography,,,3
Elizabeth Hervey Stephen,Gray Swicegood,6,2,famplan,demography,,,1
Elizabeth Hervey Stephen,Wolfgang Opitz,6,2,famplan,demography,,,1
Elizabeth Hervey Stephen,Thomas T. Kane,6,4,famplan,famplan,,,1
Elizabeth Hervey Stephen,K. H. W. Gaminiratne,6,3,famplan,demography,,,1
Apichat Chamratrithirong,Elizabeth Hervey Stephen,1,6,famplan,famplan,,,1
Alan H. Bittles,N. Appaji Rao,3,1,general,general,,,1
N. Appaji Rao,William M. Mason,1,8,general,statistics,,,1
Jennifer Greene,N. Appaji Rao,1,1,general,general,,,1
Elizabeth Wollast,Pierre Buekens,1,2,famplan,famplan,,,1
Elizabeth Wollast,Marcel Vekemans,1,3,famplan,famplan,,,1
Bruno Dujardin,Elizabeth Wollast,1,1,famplan,famplan,,,1
Elizabeth Wollast,Michel Boutsen,1,1,famplan,famplan,,,1
Barbara E. Crawley,Donna M. Strobino,1,1,pubh,pubh,,,1
Barbara E. Crawley,Young J. Kim,1,9,pubh,famplan,,,1
Barbara E. Crawley,Gary A. Chase,1,2,pubh,pubh,,,1
Barbara E. Crawley,Joan H. Salim,1,1,pubh,pubh,,,1
Barrett A. Lee,Daphne Spain,3,1,demography,demography,,,1
Barrett A. Lee,Debra J. Umberson,3,1,demography,demography,,,1
Barrett A. Lee,R. S. Oropesa,3,2,demography,demography,,,1
Barrett A. Lee,James W. Kanan,3,1,demography,demography,,,1
Barrett A. Lee,Peter B. Wood,3,1,demography,demography,,,1
Douglas Nichols,O. A. Ladipo,3,2,famplan,famplan,,,1
John M. Paxman,O. A. Ladipo,4,2,famplan,famplan,,,1
E. O. Otolorin,O. A. Ladipo,3,2,famplan,famplan,,,2
O. A. Ladipo,Regina Mcnamara,2,2,famplan,famplan,,,1
G. Ebun Delano,O. A. Ladipo,1,2,famplan,famplan,,,1
Eugene Weiss,O. A. Ladipo,1,2,famplan,famplan,,,1
Elmar HöNekopp,Philip L. Martin,1,13,demography,general,,,1
Elmar HöNekopp,Hans Ullmann,1,1,demography,demography,,,1
Carol S. Weisman,Margaret Ensminger,3,1,famplan,famplan,,,1
Constance A. Nathanson,Margaret Ensminger,4,1,demography,famplan,,,1
Margaret Ensminger,Martha A. Teitelbaum,1,1,famplan,famplan,,,1
J. Courtland Robinson,Margaret Ensminger,1,1,famplan,famplan,,,1
Margaret Ensminger,Stacey Plichta,1,1,famplan,famplan,,,1
Atiqur Rahman Khan,Syeda Feroza Begum,2,1,famplan,famplan,,,1
Roger W. Rochat,Syeda Feroza Begum,6,1,demography,famplan,,,1
Farida Akhter Jahan,Syeda Feroza Begum,2,1,famplan,famplan,,,1
Arleen Leibowitz,Christina Witsberger,3,2,economics,demography,,,1
Christina Witsberger,Linda J. Waite,2,15,demography,demography,,Waite,2
Christina Witsberger,Frances Kobrin Goldscheider,2,6,demography,demography,,,1
Jennifer H. Madans,Joan Cornoni-Huntley,2,2,pubh,pubh,,,2
Joan Cornoni-Huntley,Joel C. Kleinman,2,4,pubh,pubh,,,2
Christine S. Cox,Joan Cornoni-Huntley,2,2,pubh,pubh,,,2
Helen E. Barbano,Joan Cornoni-Huntley,2,2,pubh,pubh,,,2
Jacob J. Feldman,Joan Cornoni-Huntley,3,2,pubh,pubh,,,2
Bruce Cohen,Joan Cornoni-Huntley,1,2,pubh,pubh,,,1
Fanchon F. Finucane,Joan Cornoni-Huntley,2,2,pubh,pubh,,,2
Diane Makuc,Joan Cornoni-Huntley,1,2,pubh,pubh,,,1
Jalaluddin Akbar,Mizanur Rahman,1,2,famplan,demography,,,1
Jalaluddin Akbar,James F. Phillips,1,10,famplan,demography,,,1
Jalaluddin Akbar,Stan Becker,1,7,famplan,demography,,,1
Christine A. Bachrach,Penelope L. Maza,6,1,demography,demography,,,1
Kathryn A. London,Penelope L. Maza,4,1,demography,demography,,,1
Michael A. Koenig,Stan Dsouza,9,1,demography,demography,,,1
James F. Phillips,Stan Dsouza,10,1,demography,demography,,,1
Oona M. Campbell,Stan Dsouza,1,1,demography,demography,,,1
Howard I. Goldberg,Malcolm Mcneil,6,1,pubh,famplan,,,1
Alison Spitz,Malcolm Mcneil,2,1,famplan,famplan,,,1
Karen Booth,Sara Mclanahan,1,5,demography,demography,,,1
John M. Paxman,Laura Brown,4,1,famplan,famplan,,,1
Alberto Rizo,Laura Brown,2,1,famplan,famplan,,,1
Janie Benson,Laura Brown,1,1,famplan,famplan,,,1
Felicia Guest,James Trussell,1,24,famplan,demography,,,1
Felicia Guest,Felicia Stewart,1,2,famplan,famplan,,,1
Felicia Guest,Robert A. Hatcher,1,2,famplan,famplan,,,1
Dudley L. Poston Jr.,Toni Falbo,10,2,famplan,sociology,,,2
Dudley L. Poston Jr.,Harley L. Browning,10,1,famplan,economics,,,1
Elizabeth Briody,Harley L. Browning,1,1,economics,economics,,,1
Harley L. Browning,Katherine Trent,1,7,economics,sociology,,,1
J. Richard Udry,Luther M. Talbert,9,1,sociology,demography,Udry,,1
J. Richard Udry,Naomi M. Morris,9,1,sociology,demography,Udry,,1
J. Richard Udry,Jeffrey Kallan,9,1,sociology,demography,Udry,,1
J. Richard Udry,Joan R. Kahn,9,12,sociology,sociology,Udry,,1
J. Richard Udry,John O. G. Billy,9,10,sociology,sociology,Udry,,1
J. Richard Udry,Susan F. Newcomer,9,1,sociology,famplan,Udry,,1
J. Richard Udry,Nancy Dole,9,1,sociology,famplan,Udry,,1
J. Richard Udry,Karin Gleiter,9,1,sociology,famplan,Udry,,1
Barry M. Popkin,J. Richard Udry,8,9,economics,sociology,,Udry,1
David K. Guilkey,J. Richard Udry,8,9,economics,sociology,,Udry,1
J. Richard Udry,John S. Akin,9,7,sociology,economics,Udry,,1
J. Richard Udry,Linda S. Adair,9,3,sociology,eugenics,Udry,,1
J. Richard Udry,Wilhelm Flieger,9,2,sociology,demography,Udry,,1
J. Richard Udry,Susan Newcomer,9,1,sociology,demography,Udry,,1
Jacqueline P. Davis,Sandra S. Smith,1,4,pubh,pubh,,,1
Charles W. Warren,Fahad Hiyari,12,1,demography,famplan,,,1
Fahad Hiyari,Phyllis A. Wingo,1,1,famplan,famplan,,,1
Abdallah M. Abdel-Aziz,Fahad Hiyari,1,1,famplan,famplan,,,1
Fahad Hiyari,Leo Morris,1,12,famplan,pubh,,,1
T.R. Balakrishnan,Zheng Wu,2,2,eugenics,eugenics,,,1
K. Vaninadha Rao,T.R. Balakrishnan,5,2,eugenics,eugenics,,,1
Arthur Sakamoto,Gary D. Sandefur,1,6,demography,statistics,,,1
Jay D. Teachman,Paul T. Schollaert,12,1,sociology,demography,,,1
James Trussell,Robert Feldman,24,1,demography,demography,,,1
Linda G. Martin,Robert Feldman,5,1,general,demography,,,1
James A. Palmore,Robert Feldman,3,1,demography,demography,,,1
Mercedes Concepcion,Robert Feldman,1,1,demography,demography,,,1
Datin Noor Laily Bt. Dato Abu Bakar,Robert Feldman,1,1,demography,demography,,,1
Mark A. Fossett,Omer R. Galle,5,4,demography,general,,,3
Omer R. Galle,William R. Kelly,4,1,general,sociology,,,1
Jeffrey A. Burr,Omer R. Galle,7,4,demography,general,,,3
Omer R. Galle,Robert G. Potter,4,14,general,famplan,,,1
James M. White,James Trussell,1,24,demography,demography,,,1
James M. White,K. Vaninadha Rao,1,5,demography,eugenics,,,1
Charles F. Turner,Robert E. Fay,1,1,general,general,,,1
Albert D. Klassen,Charles F. Turner,1,1,general,general,,,1
Charles F. Turner,John H. Gagnon,1,3,general,general,,,1
Apichat Chamratrithirong,Elizabeth Hervey Stephen,1,6,famplan,famplan,,,1
Karen Stanecki,Peter O. Way,1,2,demography,demography,,,1
Linda A. Valleroy,Peter O. Way,1,2,demography,demography,,,1
Jeffrey R. Harris,Peter O. Way,2,2,demography,demography,,,1
Ian Askew,Robert Snowden,5,1,famplan,famplan,,,1
Ian Askew,Kathy I. Kennedy,5,1,famplan,famplan,,,1
Federico Leon,Ian Askew,1,5,famplan,famplan,,,1
Ian Askew,Virginia C. Orense,5,1,famplan,famplan,,,1
Harin W. Perera,Ian Askew,1,5,famplan,famplan,,,1
Ian Askew,Rodney Phillips,5,1,famplan,famplan,,,1
Anna Flynn,Ian Askew,1,5,famplan,famplan,,,1
Ian Askew,Lawrence J. Severy,5,2,famplan,famplan,,,1
A. R. Khan,Ian Askew,1,5,famplan,famplan,,,1
Barbara Mensch,Ian Askew,6,5,demography,famplan,,,2
Alfred Adewuyi,Ian Askew,1,5,famplan,famplan,,,1
Andrew Fisher,Ian Askew,1,5,famplan,famplan,,,1
Ayorinde Ajayi,Ian Askew,1,5,famplan,famplan,,,1
John Stoeckel,Rachita Na Pattalung,2,1,famplan,famplan,,,1
Andrew A. Fisher,Rachita Na Pattalung,6,1,famplan,famplan,,,1
Mechai Viravaidya,Rachita Na Pattalung,3,1,famplan,famplan,,,1
John C. Caldwell,Pat Quiggin,17,2,famplan,demography,,,2
Pat Caldwell,Pat Quiggin,17,2,famplan,demography,,,2
A. R. Khan,Ian Askew,1,5,famplan,famplan,,,1
Henry P. David,Jochen Fleischhacker,6,1,demography,demography,,,1
Charlotte Hohn,Jochen Fleischhacker,1,1,demography,demography,,,1
Leela Visaria,Pravin Visaria,1,1,famplan,famplan,,,1
Anrudh Jain,Pravin Visaria,2,1,famplan,famplan,,,1
John A. Ross,Tessa M. Wardlaw,9,1,famplan,famplan,,,1
Douglas H. Huber,Tessa M. Wardlaw,2,1,famplan,famplan,,,1
Sawon Hong,Tessa M. Wardlaw,2,1,famplan,famplan,,,1
Dario Castagnino,Richard S. Monteith,1,3,famplan,demography,,,1
Dario Castagnino,Juan Maria Carron,1,1,famplan,famplan,,,1
Charles W. Warren,Dario Castagnino,12,1,demography,famplan,,,1
Dario Castagnino,Maria Mercedes Melian,1,1,famplan,famplan,,,1
Dario Castagnino,Leo Morris,1,12,famplan,pubh,,,1
Jane T. Bertrand,Roberto Santiso,8,2,famplan,famplan,,,1
Roberto Santiso,Stephen H. Linder,2,1,famplan,famplan,,,1
Maria Antonieta Pineda,Roberto Santiso,2,2,famplan,famplan,,,2
Richard S. Monteith,Roberto Santiso,3,2,demography,famplan,,,1
John E. Anderson,Roberto Santiso,7,2,famplan,famplan,,,1
Mark Oberle,Roberto Santiso,1,2,famplan,famplan,,,1
Andrew J. Cherlin,Frank F. Furstenberg Jr.,2,7,general,demography,Cherlin,,1
Andrew J. Cherlin,P. Lindsay Chase-Linsdale,2,1,general,general,Cherlin,,1
Andrew J. Cherlin,Kathleen E. Kiernan,2,4,general,general,Cherlin,,1
Andrew J. Cherlin,Philip K. Robins,2,4,general,general,Cherlin,,1
Andrew J. Cherlin,Donna Ruane Morrison,2,3,general,general,Cherlin,,1
Andrew J. Cherlin,Julien O. Teitler,2,1,general,general,Cherlin,,1
Aykut Toros,Howard I. Goldberg,2,6,eugenics,pubh,,,1
