source,target,scount,tcount,sfield,tfield,slast,tlast,weight
Glenna D. Spitze,Linda J. Waite,1,9,demography,demography,,Waite,1
David A. Swanson,Lucky M. Tedrow,1,2,demography,demography,,,1
Douglas S. Massey,Lucky M. Tedrow,8,2,sociology,demography,Massey,,1
Myron P. Gutmann,Rene Leboutte,3,1,history,history,,,1
Peters D. Willson,Rachel Benson Gold,4,3,famplan,famplan,,,1
Gerry E. Hendershot,William F. Pratt,10,1,famplan,famplan,,,1
William D. Mosher,William F. Pratt,8,1,demography,famplan,,,1
James A. Sweet,Ronald R. Rindfuss,2,21,demography,sociology,,Rindfuss,1
Michael K. Salemi,Ronald R. Rindfuss,1,21,demography,sociology,,Rindfuss,1
John Shelton Reed,Michael K. Salemi,2,1,general,demography,,,1
Craig St. John,Michael K. Salemi,6,1,sociology,demography,,,1
Benjamin V. Carino,Gordon F. De Jong,1,3,demography,general,,,1
Benjamin V. Carino,Ricardo G. Abad,1,1,demography,demography,,,1
Benjamin V. Carino,Fred Arnold,1,3,demography,demography,,,1
Benjamin V. Carino,James T. Fawcett,1,3,demography,demography,,,1
Benjamin V. Carino,Robert W. Gardner,1,2,demography,demography,,,1
Douglas L. Anderton,Joseph Conaty,3,1,demography,demography,,,1
Joseph Conaty,Thomas W. Pullum,1,3,demography,demography,,,1
Edward A. Brann,James D. Shelton,1,2,famplan,pubh,,,1
James D. Shelton,Kenneth F. Schulz,2,3,pubh,famplan,,,1
Albert K. Schoenbucher,James D. Shelton,1,2,pubh,pubh,,,1
Larry L. Bumpass,Richard B. Janosik,7,1,famplan,demography,Bumpass,,1
Richard B. Janosik,Ronald R. Rindfuss,1,21,demography,sociology,,Rindfuss,1
Michael Hout,Phillips Cutright,7,13,demography,demography,,,1
David R. Johnson,Michael Hout,1,7,sociology,demography,,,1
David Knoke,Michael Hout,3,7,general,demography,,,1
J. T. Johnson,R. Chander,1,1,demography,demography,,,1
J. T. Johnson,N. L. Aziz,1,1,demography,demography,,,1
Dorothy Fernandez,J. T. Johnson,4,1,economics,demography,,,1
B. A. Tan,J. T. Johnson,1,1,demography,demography,,,1
H. Bond,J. T. Johnson,1,1,demography,demography,,,1
J. T. Johnson,L. Corsa,1,1,demography,demography,,,1
Anthony Pramualratana,John Knodel,1,17,demography,demography,,,1
Anthony Pramualratana,Napaporn Havanon,1,1,demography,demography,,,1
Nam-Il Kim,Robert D. Retherford,1,5,demography,famplan,,,1
Lee-Jay Cho,Nam-Il Kim,4,1,famplan,demography,,,1
Elise F. Jones,James R. Beniger,9,1,demography,famplan,,,1
Charles F. Westoff,James R. Beniger,29,1,demography,famplan,Westoff,,1
Irving Sivin,Soledad Diaz,6,2,famplan,famplan,,,2
Francisco Alvarez-Sanchez,Soledad Diaz,2,2,famplan,famplan,,,2
Olivia Mcdonald,Soledad Diaz,1,2,famplan,famplan,,,1
Pentti Holma,Soledad Diaz,2,2,famplan,famplan,,,2
Elsimar Coutinho,Soledad Diaz,1,2,famplan,famplan,,,1
Dale N. Robertson,Soledad Diaz,2,2,famplan,famplan,,,2
Jerald Bailey,Maria Umana,5,1,famplan,famplan,,,1
Carol Measham,Maria Umana,1,1,famplan,famplan,,,1
Richard H. Steckel,Robert A. Margo,6,3,history,history,,,3
Robert A. Margo,Robert W. Fogel,3,2,history,history,,,1
Robert A. Margo,Stanley L. Engerman,3,6,history,history,,,1
Robert A. Margo,Roderick Floud,3,1,history,history,,,1
Gerald Friedman,Robert A. Margo,1,3,history,history,,,1
Kenneth Sokoloff,Robert A. Margo,2,3,history,history,,,1
Robert A. Margo,T. James Trussell,3,8,history,famplan,,,1
Georgia Villaflor,Robert A. Margo,1,3,history,history,,,1
Kenneth W. Wachter,Robert A. Margo,5,3,general,history,,,1
Shushum Bhatia,Young J. Kim,8,6,famplan,demography,,,2
Stan Becker,Young J. Kim,2,6,statistics,demography,,,1
Young J. Kim,Zenas M. Sykes,6,2,demography,demography,,,1
Donna M. Strobino,Young J. Kim,2,6,demography,demography,,,1
Melvin Zelnik,Young J. Kim,4,6,famplan,demography,,,1
John F. Kantner,Young J. Kim,5,6,demography,demography,Kantner,,1
Michael J. Rosenberg,Roger W. Rochat,3,7,famplan,pubh,,,2
Michael J. Rosenberg,Suraiya Jabeen,3,2,famplan,famplan,,,2
Anthony R. Measham,Michael J. Rosenberg,6,3,demography,famplan,,,2
M. Obaidullah,Michael J. Rosenberg,1,3,famplan,famplan,,,1
Atiqur R. Khan,Michael J. Rosenberg,1,3,famplan,famplan,,,1
Atiqur Rahman Khan,Michael J. Rosenberg,4,3,demography,famplan,,,1
Jalaluddin Akbar,Michael J. Rosenberg,1,3,famplan,famplan,,,1
Hasina Banu,Michael J. Rosenberg,1,3,famplan,famplan,,,1
James F. Phillips,Michael J. Rosenberg,6,3,famplan,famplan,,,1
Allan Parnell,S. Philip Morgan,1,7,demography,sociology,,Morgan,1
Allan Parnell,Ronald R. Rindfuss,1,21,demography,sociology,,Rindfuss,1
B. D. Misra,George Simmons,3,1,famplan,famplan,,,1
George Simmons,Ruth Simmons,1,6,famplan,pubh,,,1
Ali Ashraf,George Simmons,2,1,famplan,famplan,,,1
Mary Chamie,Stanley K. Henshaw,4,8,demography,famplan,,,2
Jacqueline D. Forrest,Mary Chamie,3,4,famplan,demography,,,2
Albert I. Hermalin,Mary Chamie,6,4,demography,demography,Hermalin,,1
Mary Chamie,Susan Eisman,4,3,demography,famplan,,,1
Margaret Terry Orr,Mary Chamie,2,4,famplan,demography,,,1
Aida Torres,Mary Chamie,8,4,famplan,demography,,,1
R. Henry Pardoko,Suwardjono Surjaningrat,1,3,famplan,famplan,,,1
Peter Patta Sumbung,R. Henry Pardoko,1,1,famplan,famplan,,,1
M. Soedarmadi,R. Henry Pardoko,1,1,famplan,famplan,,,1
Deirdre Wulf,Peters D. Willson,11,4,famplan,famplan,,,2
Peters D. Willson,Rachel Benson Gold,4,3,famplan,famplan,,,1
Maylin Simpson-Herbert,Sandra L. Huffman,1,7,famplan,famplan,,,1
Arland Thornton,Deborah S. Freedman,12,3,famplan,demography,Thornton,,3
Deborah S. Freedman,Ronald Freedman,3,13,demography,demography,,Freedman,2
Patricia Steinhoff,Roy G. Smith,1,3,famplan,famplan,,,1
Patricia Steinhoff,Robert W. Gardner,1,2,famplan,demography,,,1
Chin S. Chung,Patricia Steinhoff,1,1,famplan,famplan,,,1
James A. Palmore,Patricia Steinhoff,8,1,demography,famplan,,,1
B. Moots,Robert G. Potter,1,15,demography,famplan,,,1
B. Moots,K. Ford,1,1,demography,demography,,,1
M. Subbiah,Shamsuddin Bin Abdul Rahman,1,1,famplan,famplan,,,1
M. Subbiah,Tan Boon Ann,1,2,famplan,eugenics,,,1
Loh Sow Khin,M. Subbiah,1,1,famplan,famplan,,,1
M. Subbiah,Yusof Bakar,1,1,famplan,famplan,,,1
Elise F. Jones,Lois Paul,9,1,demography,famplan,,,1
Charles F. Westoff,Lois Paul,29,1,demography,famplan,Westoff,,1
Laurie Schwab Zabin,Samuel D. Clark Jr.,2,2,famplan,famplan,,,1
Laurie S. Zabin,Samuel D. Clark Jr.,2,2,famplan,famplan,,,1
Janet B. Hardy,Samuel D. Clark Jr.,2,2,famplan,famplan,,,1
Barbara Janowitz,Joaquin A. Nunez,4,1,demography,famplan,,,1
Deborah L. Covington,Joaquin A. Nunez,1,1,famplan,famplan,,,1
Christine E. Colven,Joaquin A. Nunez,1,1,famplan,famplan,,,1
G. B. Simmons,M. A. Koenig,1,1,demography,demography,,,1
B. D. Misra,M. A. Koenig,3,1,famplan,demography,,,1
Gary H. Mcclelland,Kathy R. Widmer,3,1,demography,demography,,,1
Carol A. Nickerson,Kathy R. Widmer,1,1,demography,demography,,,1
Nadine N. Burton,Nancy J. Binkin,1,1,famplan,famplan,,,1
Attaher H. Toure,Nadine N. Burton,1,1,famplan,famplan,,,1
M. Lamine Traore,Nadine N. Burton,1,1,famplan,famplan,,,1
Nadine N. Burton,Roger W. Rochat,1,7,famplan,pubh,,,1
Dorothy Fernandez,Lolagene C. Coombs,4,12,economics,famplan,,,1
Lolagene C. Coombs,Ronald Freedman,12,13,famplan,demography,,Freedman,1
Lolagene C. Coombs,Ming-Cheng Chang,12,7,famplan,famplan,,,1
Lolagene C. Coombs,Te-Hsiung Sun,12,8,famplan,famplan,,,2
Clyde H. Coombs,Lolagene C. Coombs,1,12,demography,famplan,,,1
Gary H. Mcclelland,Lolagene C. Coombs,3,12,demography,famplan,,,1
Jorge Campos Cordero,Sergio Correu Azcona,1,1,famplan,famplan,,,1
Carmen Miro,Jorge Campos Cordero,4,1,demography,famplan,,,1
Alan Keller,Jorge Campos Cordero,5,1,famplan,famplan,,,1
Allan Rosenfield,Howard W. Ory,4,5,famplan,famplan,,,2
Allan Rosenfield,Lynn C. Landman,4,8,famplan,famplan,,,2
Allan Rosenfield,Deborah Maine,4,7,famplan,famplan,,,1
Allan Rosenfield,Martin E. Gorosh,4,3,famplan,famplan,,,1
Allan Rosenfield,Anthony Bennett,4,1,famplan,famplan,,,1
Allan Rosenfield,Somsak Varakamin,4,5,famplan,famplan,,,1
Allan Rosenfield,Donald Lauro,4,1,famplan,famplan,,,1
Abdul-Aziz Farah,Samuel H. Preston,1,16,demography,statistics,,Preston,1
Lea Keil Garson,Neil G. Bennett,1,5,demography,demography,,,1
Frederick S. Jaffe,Marjorie A. Koblinsky,7,1,famplan,famplan,,,1
Marjorie A. Koblinsky,Roy O. Greep,1,1,famplan,famplan,,,1
Antonio Ugalde,Frank D. Bean,1,10,demography,sociology,,,1
Antonio Ugalde,Gilbert CáRdenas,1,1,demography,demography,,,1
Shamsuddin Bin Abdul Rahman,Tan Boon Ann,1,2,famplan,eugenics,,,1
M. Subbiah,Shamsuddin Bin Abdul Rahman,1,1,famplan,famplan,,,1
Loh Sow Khin,Shamsuddin Bin Abdul Rahman,1,1,famplan,famplan,,,1
Shamsuddin Bin Abdul Rahman,Yusof Bakar,1,1,famplan,famplan,,,1
Gordon F. De Jong,Ricardo G. Abad,3,1,general,demography,,,1
Fred Arnold,Ricardo G. Abad,3,1,demography,demography,,,1
Benjamin V. Carino,Ricardo G. Abad,1,1,demography,demography,,,1
James T. Fawcett,Ricardo G. Abad,3,1,demography,demography,,,1
Ricardo G. Abad,Robert W. Gardner,1,2,demography,demography,,,1
Clyde H. Coombs,Lolagene C. Coombs,1,12,demography,famplan,,,1
Clyde H. Coombs,Gary H. Mcclelland,1,3,demography,demography,,,1
Young J. Kim,Zenas M. Sykes,6,2,demography,demography,,,1
Sandra L. Huffman,Zenas M. Sykes,7,2,famplan,demography,,,1
A. K. M. Alauddin Chowdhury,Zenas M. Sykes,6,2,general,demography,,,1
G. B. Simmons,M. A. Koenig,1,1,demography,demography,,,1
B. D. Misra,G. B. Simmons,3,1,famplan,demography,,,1
David Knoke,Randall Thomson,3,1,general,sociology,,,1
Peter J. Davies,Walter RodríGues,1,2,famplan,famplan,,,1
John F. Kantner,Melvin Zelnik,5,4,demography,famplan,Kantner,,4
Melvin Zelnik,Young J. Kim,4,6,famplan,demography,,,1
Laurie Schwab Zabin,Melvin Zelnik,2,4,famplan,famplan,,,1
John Knodel,Sauvaluck Piampiti,17,1,demography,famplan,,,1
A. I. Chowdhury,Makhlisur Rahman,2,4,famplan,famplan,,,1
A. I. Chowdhury,W. H. Mosley,2,2,famplan,famplan,,,1
A. I. Chowdhury,Atiqur Rahman Khan,2,4,famplan,demography,,,1
A. I. Chowdhury,J. Chakraborty,2,8,famplan,demography,,,2
A. I. Chowdhury,James F. Phillips,2,6,famplan,famplan,,,1
A. I. Chowdhury,Ruth Simmons,2,6,famplan,pubh,,,1
Gayl D. Ness,Ruth Simmons,2,6,demography,pubh,,,1
Gayl D. Ness,George B. Simmons,2,5,demography,famplan,,,1
G. Rodriguez,T. J. Trussell,1,2,demography,demography,,,1
K. Hill,T. J. Trussell,4,2,demography,demography,,,1
John Shelton Reed,Ronald R. Rindfuss,2,21,general,sociology,,Rindfuss,2
John Shelton Reed,Michael K. Salemi,2,1,general,demography,,,1
Craig St. John,John Shelton Reed,6,2,sociology,general,,,2
John Hobcraft,John W. Mcdonald,3,1,famplan,demography,,,1
John W. Mcdonald,Shea Rutstein,1,1,demography,demography,,,1
Donald J. Bogue,Jay D. Teachman,3,8,history,famplan,Bogue,,1
Dennis P. Hogan,Donald J. Bogue,10,3,sociology,history,,Bogue,1
Amy O. Tsui,Donald J. Bogue,1,3,demography,history,,Bogue,1
Phillips Cutright,William R. Kelly,13,4,demography,famplan,,,3
David Hittle,William R. Kelly,1,4,demography,famplan,,,1
David Snyder,William R. Kelly,1,4,sociology,famplan,,,1
Edward Shorter,Phillips Cutright,2,13,history,demography,,,1
Jeremiah Sullivan,Wongsokusumo Bahrawi,1,1,famplan,famplan,,,1
Haryono Suyono,Wongsokusumo Bahrawi,6,1,famplan,famplan,,,1
A. Hartoadi,Wongsokusumo Bahrawi,1,1,famplan,famplan,,,1
M. Lamine Traore,Nancy J. Binkin,1,1,famplan,famplan,,,1
M. Lamine Traore,Nadine N. Burton,1,1,famplan,famplan,,,1
Attaher H. Toure,M. Lamine Traore,1,1,famplan,famplan,,,1
M. Lamine Traore,Roger W. Rochat,1,7,famplan,pubh,,,1
G. Roberto Santiso,Jane T. Bertrand,4,6,famplan,demography,,,3
Jane T. Bertrand,Maria Antonieta Pineda,6,2,demography,famplan,,,2
Jane T. Bertrand,Rosa Judith Cisneros,6,1,demography,famplan,,,1
Felix Mascarin,Jane T. Bertrand,3,6,famplan,demography,,,1
Jane T. Bertrand,Leo Morris,6,9,demography,famplan,,,1
Jane T. Bertrand,Nlandu Mangani,6,1,demography,famplan,,,1
Jane T. Bertrand,Matondo Mansilu,6,1,demography,famplan,,,1
Jane T. Bertrand,William E. Bertrand,6,2,demography,general,,,1
Arland Thornton,Jane T. Bertrand,12,6,famplan,demography,Thornton,,1
Jane T. Bertrand,Kabamba Nkamany,6,1,demography,famplan,,,1
Jane T. Bertrand,W. E. Bertrand,6,1,demography,demography,,,1
Jane T. Bertrand,Miatudila Malonga,6,1,demography,demography,,,1
Lincoln C. Chen,M. Ataur Rahman,10,1,famplan,famplan,,,2
Linda J. Waite,Ross M. Stolzenberg,9,3,demography,demography,Waite,,3
M. Dwayne Smith,Robert Nash Parker,1,2,sociology,sociology,,,1
Alejandro Portes,Robert Nash Parker,6,2,demography,sociology,,,1
José A. Cobas,Robert Nash Parker,1,2,sociology,sociology,,,1
Florentina Reyes Salvail,Linda G. Martin,1,5,demography,demography,,,1
Florentina Reyes Salvail,J. Trussell,1,3,demography,demography,,,1
Florentina Reyes Salvail,Nasra M. Shah,1,8,demography,demography,,,1
Charles H. Wood,Frank D. Bean,3,10,demography,sociology,,,1
Charles H. Wood,Jose Alberto M. De Carvalho,3,1,demography,demography,,,1
Leo Morris,Ricardo Castaneda Rugamas,9,1,famplan,famplan,,,1
Angela M. De Mendoza,Ricardo Castaneda Rugamas,1,1,famplan,famplan,,,1
Ricardo Castaneda Rugamas,Sam Taylor,1,1,famplan,famplan,,,1
John Knodel,Peerasit Kamnuansilpa,17,4,demography,demography,,,3
Aphichat Chamratrithirong,Peerasit Kamnuansilpa,2,4,famplan,demography,,,2
Barbara Entwisle,Peerasit Kamnuansilpa,3,4,economics,demography,,,1
Albert I. Hermalin,Peerasit Kamnuansilpa,6,4,demography,demography,Hermalin,,1
Apichat Chamratrithirong,Peerasit Kamnuansilpa,1,4,demography,demography,,,1
Nibhon Debavalya,Peerasit Kamnuansilpa,2,4,famplan,demography,,,1
Aida Torres,Susan Eisman,8,3,famplan,famplan,,,3
Jacqueline Darroch Forrest,Susan Eisman,9,3,demography,famplan,,,2
Mary Chamie,Susan Eisman,4,3,demography,famplan,,,1
Jacqueline D. Forrest,Susan Eisman,3,3,famplan,famplan,,,1
Margaret Terry Orr,Susan Eisman,2,3,famplan,famplan,,,1
Helen P. Koo,Janet D. Griffith,3,2,demography,demography,,,2
C. M. Suchindran,Janet D. Griffith,5,2,demography,demography,,,2
Kathleen A. Ockay,Morgan Lyons,1,1,demography,demography,,,1
Charles B. Nam,Kathleen A. Ockay,5,1,sociology,demography,Nam,,1
G. Feeney,J. A. Ross,2,3,demography,demography,,,1
Allan Rosenfield,Howard W. Ory,4,5,famplan,famplan,,,2
Howard W. Ory,Lynn C. Landman,5,8,famplan,famplan,,,2
Antonio G. Cisneros,Donald W. Maccorquodale,1,3,famplan,famplan,,,1
Anthony R. Measham,Donald W. Maccorquodale,6,3,demography,famplan,,,1
Donald W. Maccorquodale,Haydee Rondon De Nova,3,1,famplan,pubh,,,1
Alice Goldstein,Sidney Goldstein,5,5,history,general,,Goldstein,4
Joel Smith,Robert L. Bach,2,6,demography,demography,,,1
Alejandro Portes,Robert L. Bach,6,6,demography,demography,,,1
Lisa A. Schraml,Robert L. Bach,1,6,demography,demography,,,1
Marta Tienda,Robert L. Bach,7,6,famplan,demography,Tienda,,1
Leif Jensen,Robert L. Bach,1,6,demography,demography,,,1
J. T. Johnson,R. Chander,1,1,demography,demography,,,1
N. L. Aziz,R. Chander,1,1,demography,demography,,,1
Dorothy Fernandez,R. Chander,4,1,economics,demography,,,1
B. A. Tan,R. Chander,1,1,demography,demography,,,1
H. Bond,R. Chander,1,1,demography,demography,,,1
L. Corsa,R. Chander,1,1,demography,demography,,,1
Donald W. Maccorquodale,Haydee Rondon De Nova,3,1,famplan,pubh,,,1
Charles H. Wood,Jose Alberto M. De Carvalho,3,1,demography,demography,,,1
John A. Ross,Martin E. Gorosh,7,3,demography,famplan,,,1
Martin E. Gorosh,Walter Rodrigues,3,3,famplan,famplan,,,1
Jose Maria Arruda,Martin E. Gorosh,1,3,famplan,famplan,,,1
Allan Rosenfield,Martin E. Gorosh,4,3,famplan,famplan,,,1
Deborah Maine,Martin E. Gorosh,7,3,famplan,famplan,,,1
Leif Jensen,Marta Tienda,1,7,demography,famplan,,Tienda,1
Leif Jensen,Robert L. Bach,1,6,demography,demography,,,1
Michael J. Rosenberg,Roger W. Rochat,3,7,famplan,pubh,,,2
Roger W. Rochat,Suraiya Jabeen,7,2,pubh,famplan,,,1
Anthony R. Measham,Roger W. Rochat,6,7,demography,pubh,,,1
M. Obaidullah,Roger W. Rochat,1,7,famplan,pubh,,,1
Atiqur R. Khan,Roger W. Rochat,1,7,famplan,pubh,,,1
Mark C. E. Cheng,Roger W. Rochat,2,7,famplan,pubh,,,1
Roger W. Rochat,Y. M. Wong,7,1,pubh,famplan,,,1
Roger W. Rochat,S. S. Ratnam,7,1,pubh,famplan,,,1
Charles W. Warren,Roger W. Rochat,4,7,pubh,pubh,,,3
Jack C. Smith,Roger W. Rochat,8,7,famplan,pubh,,,3
Roger W. Rochat,Susan E. Holck,7,2,pubh,famplan,,,1
Jay S. Friedman,Roger W. Rochat,1,7,famplan,pubh,,,1
Jose Garcia-Nunez,Roger W. Rochat,2,7,famplan,pubh,,,1
Jorge Martinez-Manautou,Roger W. Rochat,1,7,famplan,pubh,,,1
Nancy J. Binkin,Roger W. Rochat,1,7,famplan,pubh,,,1
Nadine N. Burton,Roger W. Rochat,1,7,famplan,pubh,,,1
Attaher H. Toure,Roger W. Rochat,1,7,famplan,pubh,,,1
M. Lamine Traore,Roger W. Rochat,1,7,famplan,pubh,,,1
J. Richard Udry,Susan F. Newcomer,10,1,eugenics,demography,Udry,,1
Marilyn B. Hirsch,William R. Grady,2,2,famplan,famplan,,,1
Nelma Keen,William R. Grady,1,2,famplan,famplan,,,1
Barbara Vaughan,William R. Grady,3,2,famplan,famplan,,,1
Allen L. Schirm,William R. Grady,1,2,famplan,famplan,,,1
James Trussell,William R. Grady,24,2,demography,famplan,,,1
Jane Menken,William R. Grady,11,2,demography,famplan,Menken,,1
Frank D. Bean,Linda H. Aiken,10,1,sociology,demography,,,1
Albert I. Hermalin,Barbara Entwisle,6,3,demography,economics,Hermalin,,1
Barbara Entwisle,Peerasit Kamnuansilpa,3,4,economics,demography,,,1
Apichat Chamratrithirong,Barbara Entwisle,1,3,demography,economics,,,1
Barbara Entwisle,C. R. Winegarden,3,1,economics,economics,,,1
Anthony R. Measham,Hasina Banu,6,1,demography,famplan,,,1
Atiqur Rahman Khan,Hasina Banu,4,1,demography,famplan,,,1
Hasina Banu,Michael J. Rosenberg,1,3,famplan,famplan,,,1
Hasina Banu,Suraiya Jabeen,1,2,famplan,famplan,,,1
Hasina Banu,Jalaluddin Akbar,1,1,famplan,famplan,,,1
Hasina Banu,James F. Phillips,1,6,famplan,famplan,,,1
Jane T. Bertrand,William E. Bertrand,6,2,demography,general,,,1
Arland Thornton,William E. Bertrand,12,2,famplan,general,Thornton,,1
Kabamba Nkamany,William E. Bertrand,1,2,famplan,general,,,1
Arnold Levine,William E. Bertrand,1,2,general,general,,,1
Mary Chamie,Stanley K. Henshaw,4,8,demography,famplan,,,2
Kevin Oreilly,Stanley K. Henshaw,1,8,famplan,famplan,,,1
Jacqueline D. Forrest,Stanley K. Henshaw,3,8,famplan,famplan,,,1
Albert I. Hermalin,Stanley K. Henshaw,6,8,demography,famplan,Hermalin,,2
Jacqueline Darroch Forrest,Stanley K. Henshaw,9,8,demography,famplan,,,3
Ellen Sullivan,Stanley K. Henshaw,2,8,famplan,famplan,,,1
Christopher Tietze,Stanley K. Henshaw,20,8,famplan,famplan,,,1
Ellen Blaine,Stanley K. Henshaw,1,8,famplan,famplan,,,1
Andrea Tyree,Moshe Semyonov,3,4,sociology,sociology,,,3
Andrea Tyree,Robert W. Hodge,3,2,sociology,sociology,,,1
J. M. Tuladhar,J. Stoeckel,3,1,famplan,demography,,,1
A. Fisher,J. Stoeckel,1,1,demography,demography,,,1
J. Richard Udry,John D. Palmer,10,1,eugenics,eugenics,Udry,,1
John D. Palmer,Naomi M. Morris,1,2,eugenics,eugenics,,,1
Harvey A. Garn,William H. Frey,1,7,economics,demography,,,1
Janet Rothenberg Pack,William H. Frey,2,7,history,demography,,,1
Frances E. Kobrin,William H. Frey,6,7,famplan,demography,,,1
J. N. Hobcraft,J. W. Mcdonald,2,1,demography,demography,,,1
J. N. Hobcraft,S. O. Rutstein,2,1,demography,demography,,,1
J. N. Hobcraft,Noreen Goldman,2,13,demography,famplan,,,1
J. N. Hobcraft,V. C. Chidambaram,2,2,demography,demography,,,1
Charles H. C. Chen,Leo Morris,3,9,famplan,famplan,,,1
G. Roberto Santiso,Leo Morris,4,9,famplan,famplan,,,2
John E. Anderson,Leo Morris,14,9,pubh,famplan,,,6
Leo Morris,Richard S. Monteith,9,2,famplan,famplan,,,2
Leo Morris,Roberto Kriskovich,9,1,famplan,famplan,,,1
Juan Schoemaker,Leo Morris,1,9,famplan,famplan,,,1
Leo Morris,Odon Frutos,9,1,famplan,famplan,,,1
Leo Morris,Milton S. Nakamura,9,2,famplan,famplan,,,2
Barbara Janowitz,Leo Morris,4,9,demography,famplan,,,2
Joaquim Barreto Fonseca,Leo Morris,2,9,famplan,famplan,,,2
Leo Morris,Ricardo Castaneda Rugamas,9,1,famplan,famplan,,,1
Angela M. De Mendoza,Leo Morris,1,9,famplan,famplan,,,1
Leo Morris,Sam Taylor,9,1,famplan,famplan,,,1
Felix Mascarin,Leo Morris,3,9,famplan,famplan,,,2
Jane T. Bertrand,Leo Morris,6,9,demography,famplan,,,1
Leo Morris,Rosa Judith Cisneros,9,1,famplan,famplan,,,1
Leo Morris,Melita Gesche,9,1,famplan,famplan,,,1
Bondan Supraptilah,Ronald Freedman,1,13,famplan,demography,,Freedman,1
Bondan Supraptilah,Siew-Ean Khoo,1,5,famplan,demography,,,1
R. E. Lightbourne,Susheela Singh,1,2,demography,demography,,,1
Lowell Hargens,Phillips Cutright,1,13,demography,demography,,,1
Edward A. Brann,James D. Shelton,1,2,famplan,pubh,,,1
Edward A. Brann,Kenneth F. Schulz,1,3,famplan,famplan,,,1
Calvin Goldscheider,William D. Mosher,4,8,famplan,demography,,,1
Gerry E. Hendershot,William D. Mosher,10,8,famplan,demography,,,3
William D. Mosher,William F. Pratt,8,1,demography,famplan,,,1
Atiqur R. Khan,Michael J. Rosenberg,1,3,famplan,famplan,,,1
Atiqur R. Khan,Roger W. Rochat,1,7,famplan,pubh,,,1
Atiqur R. Khan,Suraiya Jabeen,1,2,famplan,famplan,,,1
Anthony R. Measham,Atiqur R. Khan,6,1,demography,famplan,,,1
Atiqur R. Khan,M. Obaidullah,1,1,famplan,famplan,,,1
James Allman,John May,3,1,famplan,demography,,,1
Evelyn Folch-Lyon,Luise De La Macorra,1,1,famplan,famplan,,,1
Luise De La Macorra,S. Bruce Schearer,1,4,famplan,famplan,,,1
Patricia G. Steinhoff,Ronald J. Pion,2,1,famplan,famplan,,,1
James A. Palmore,Ronald J. Pion,8,1,demography,famplan,,,1
Ronald J. Pion,Roy G. Smith,1,3,famplan,famplan,,,1
Donald E. Morisky,Ronald J. Pion,1,1,famplan,famplan,,,1
Nirmala Murthy,Stephen J. Williams,1,2,demography,demography,,,1
Gretchen Berggren,Nirmala Murthy,1,1,demography,demography,,,1
P. M. Kulkarni,Robert G. Potter,1,15,demography,famplan,,,1
John Bongaarts,Odile Frank,22,2,demography,demography,,,1
Odile Frank,Ron Lesthaeghe,2,3,demography,demography,,,1
Allen L. Schirm,James Trussell,1,24,famplan,demography,,,1
Allen L. Schirm,Jane Menken,1,11,famplan,demography,,Menken,1
Allen L. Schirm,William R. Grady,1,2,famplan,famplan,,,1
George B. Simmons,Stan Bernstein,5,3,famplan,pubh,,,2
Celeste Smucker,Stan Bernstein,1,3,demography,pubh,,,1
Eric Jensen,Stan Bernstein,1,3,demography,pubh,,,1
Celeste M. Smucker,Stan Bernstein,1,3,demography,pubh,,,1
B. D. Misra,Stan Bernstein,3,3,famplan,pubh,,,1
Ruth Simmons,Stan Bernstein,6,3,pubh,pubh,,,1
Edward A. Smith,Laurie S. Zabin,1,2,famplan,famplan,,,1
Edward A. Smith,Marilyn B. Hirsch,1,2,famplan,famplan,,,1
Edward A. Smith,Janet B. Hardy,1,2,famplan,famplan,,,1
B. A. Tan,J. T. Johnson,1,1,demography,demography,,,1
B. A. Tan,R. Chander,1,1,demography,demography,,,1
B. A. Tan,N. L. Aziz,1,1,demography,demography,,,1
B. A. Tan,Dorothy Fernandez,1,4,demography,economics,,,1
B. A. Tan,H. Bond,1,1,demography,demography,,,1
B. A. Tan,L. Corsa,1,1,demography,demography,,,1
Bernard Berelson,W. Parker Mauldin,12,10,demography,demography,Berelson,Mauldin,2
Bernard Berelson,Zenas Sykes,12,1,demography,famplan,Berelson,,1
Bernard Berelson,Ronald Freedman,12,13,demography,demography,Berelson,Freedman,1
Bernard Berelson,Robert H. Haveman,12,3,demography,famplan,Berelson,,2
Bernard Berelson,Jonathan Lieberson,12,1,demography,demography,Berelson,,1
Alfredo Gallegos,Jorge Garcia Pena,1,1,famplan,famplan,,,1
Alfredo Gallegos,Jose Antonio Solis,1,1,famplan,famplan,,,1
Alan Keller,Alfredo Gallegos,5,1,famplan,famplan,,,1
Alan Keller,Juan Guillermo Figueroa,5,1,famplan,famplan,,,1
Jerald Bailey,Juan Guillermo Figueroa,5,1,famplan,famplan,,,1
Juan Guillermo Figueroa,Ricardo Aparico Jimenez,1,1,famplan,famplan,,,1
Aurora Rabago De Rodriguez,Juan Guillermo Figueroa,1,1,famplan,famplan,,,1
Amy Ong Tsui,Jay D. Teachman,4,8,demography,famplan,,,2
Dennis P. Hogan,Jay D. Teachman,10,8,sociology,famplan,,,3
Carlos Welti-Chanes,Jay D. Teachman,2,8,demography,famplan,,,2
Haryono Suyono,Jay D. Teachman,6,8,famplan,famplan,,,1
J. S. Parsons,Jay D. Teachman,3,8,famplan,famplan,,,1
Jay D. Teachman,Rohadi,8,1,famplan,famplan,,,1
