source,target,scount,tcount,sfield,tfield,slast,tlast,weight
Lawanda G. Burwell,Mary Davis,2,1,famplan,famplan,,,1
David D. Celentano,Lawanda G. Burwell,2,2,famplan,famplan,,,2
Aria Davis Crump,Lawanda G. Burwell,1,2,famplan,famplan,,,1
Anthony C. Kouzis,Lawanda G. Burwell,1,2,famplan,famplan,,,1
Donald R. Hoover,Lawanda G. Burwell,1,2,famplan,famplan,,,1
Lawanda G. Burwell,Michele Polacsek,2,1,famplan,famplan,,,1
John R. Logan,Richard D. Alba,10,8,demography,demography,,,8
Brian J. Stults,Richard D. Alba,4,8,demography,demography,,,3
Gilbert Marzan,Richard D. Alba,1,8,sociology,demography,,,1
Richard D. Alba,Wenquan Zhang,8,2,demography,sociology,,,2
Kyle Crowder,Richard D. Alba,3,8,sociology,demography,,,1
Richard D. Alba,Tom Mcnulty,8,1,demography,demography,,,1
Brian Fisher,Richard D. Alba,1,8,demography,demography,,,1
Nancy A. Denton,Richard D. Alba,1,8,demography,demography,,,1
Richard D. Alba,Shu-Yin J. Leung,8,1,demography,demography,,,1
Michael Dill,Richard D. Alba,1,8,demography,demography,,,1
Min Zhou,Richard D. Alba,4,8,demography,demography,,,1
Betemariam Berhanu,Michael White,3,2,economics,demography,,,1
Betemariam Berhanu,David P. Lindstrom,3,8,economics,famplan,,,1
Betemariam Berhanu,Dennis P. Hogan,3,6,economics,sociology,,,1
Assefa Hailemariam,Betemariam Berhanu,1,3,famplan,economics,,,1
Cecilia Tomassini,Douglas A. Wolf,4,5,eugenics,eugenics,,,3
Cecilia Tomassini,Francesco C. Billari,4,9,eugenics,eugenics,,,1
Alessandro Rosina,Cecilia Tomassini,5,4,demography,eugenics,,,2
Cecilia Tomassini,Kaare Christensen,4,4,eugenics,general,,,1
Cem Mete,Zeba A. Sathar,2,1,demography,economics,,,1
Cem Mete,Cynthia B. Lloyd,2,1,demography,economics,,,1
Cem Mete,Minhaj Ul Haque,2,2,demography,economics,,,1
Cem Mete,Mark R. Montgomery,2,5,demography,demography,,,1
Cem Mete,Mary Arends-Kuenning,2,8,demography,demography,,,1
Barney Cohen,William J. House,2,1,economics,economics,,,1
Barney Cohen,John Bongaarts,2,21,economics,famplan,,,1
Ann Kinzig,Gretchen Daily,1,1,general,general,,,1
Ann Kinzig,Partha Dasgupta,1,3,general,general,,,1
Ann Kinzig,Bert Bolin,1,1,general,general,,,1
Ann Kinzig,Pierre Crosson,1,1,general,general,,,1
Ann Kinzig,Jacques Du Guerny,1,1,general,general,,,1
Ann Kinzig,Paul R. Ehrlich,1,5,general,economics,,Ehrlich,1
Ann Kinzig,Carl Folke,1,1,general,general,,,1
Ann Kinzig,Ann Mari Jansson,1,1,general,general,,,1
Ann Kinzig,Bengt-Owe Jansson,1,1,general,general,,,1
Ann Kinzig,Nils Kautsky,1,1,general,general,,,1
Ann Kinzig,Simon Levin,1,1,general,general,,,1
Ann Kinzig,Karl-GöRan MäLer,1,1,general,general,,,1
Ann Kinzig,Per Pinstrup-Andersen,1,2,general,general,,,1
Ann Kinzig,Domenico Siniscalco,1,1,general,general,,,1
Ann Kinzig,Brian Walker,1,1,general,general,,,1
Dominic J. Mancini,Thomas A. Mroz,1,5,demography,demography,,,1
Dominic J. Mancini,Kenneth A. Bollen,1,4,demography,famplan,,,1
Dominic J. Mancini,Ilene S. Speizer,1,7,demography,famplan,,,1
Jimy M. Sanders,Victor Nee,1,4,sociology,demography,,,1
Jimy Sanders,Victor Nee,1,4,sociology,demography,,,1
Scott Sernau,Victor Nee,1,4,sociology,demography,,,1
Richard Alba,Victor Nee,5,4,demography,demography,,,1
Parveen Nangia,T. K. Roy,1,4,famplan,famplan,,,1
F. Ram,Parveen Nangia,1,1,famplan,famplan,,,1
Parveen Nangia,Uma Saha,1,1,famplan,famplan,,,1
Nizamuddin Khan,Parveen Nangia,1,1,famplan,famplan,,,1
Charles B. Nam,Robert A. Hummer,5,13,sociology,sociology,Nam,,3
Richard G. Rogers,Robert A. Hummer,10,13,sociology,sociology,,,6
Danielle W. Toussaint,Robert A. Hummer,1,13,demography,sociology,,,1
Jason D. Boardman,Robert A. Hummer,3,13,sociology,sociology,,,3
Brian K. Finch,Robert A. Hummer,1,13,demography,sociology,,,1
Kimberley Peters,Robert A. Hummer,1,13,sociology,sociology,,,1
Patrick M. Krueger,Robert A. Hummer,1,13,sociology,sociology,,,1
CristóBal Ridao-Cano,Robert A. Hummer,1,13,sociology,sociology,,,1
Robert A. Hummer,Yolanda C. Padilla,13,2,sociology,demography,,,2
Marilyn Espitia,Robert A. Hummer,1,13,sociology,sociology,,,1
Monique Biegler,Robert A. Hummer,1,13,sociology,sociology,,,1
Peter B. De Turk,Robert A. Hummer,1,13,sociology,sociology,,,1
Douglas Forbes,Robert A. Hummer,3,13,sociology,sociology,,,2
Robert A. Hummer,W. Parker Frisbie,13,11,sociology,sociology,,Frisbie,3
Robert A. Hummer,Ying Hong,13,1,sociology,sociology,,,1
Robert A. Hummer,Starling G. Pullum,13,5,sociology,sociology,,,2
Christopher G. Ellison,Robert A. Hummer,3,13,demography,sociology,,,1
Daniel A. Powers,Robert A. Hummer,3,13,demography,sociology,,,1
Robert A. Hummer,Youngtae Cho,13,1,sociology,demography,,,1
Reanne Frank,Robert A. Hummer,5,13,demography,sociology,,,1
Isaac W. Eberstein,Robert A. Hummer,3,13,demography,sociology,,,1
Christophe Z. Guilmoto,S. Irudaya Rajan,2,2,demography,demography,,,1
Pepper Schwartz,Vaughn Call,1,3,demography,demography,,,1
Pepper Schwartz,Susan Sprecher,1,2,demography,demography,,,1
Alejandro Portes,Luis Eduardo Guarnizo,6,1,sociology,sociology,,,1
Luis Eduardo Guarnizo,William Haller,1,1,sociology,sociology,,,1
Janet S. Moore,Kim S. Miller,1,4,famplan,demography,,,1
Janet S. Moore,Leslie F. Clark,1,2,famplan,famplan,,,1
Amelie Constant,Douglas S. Massey,1,24,demography,sociology,,Massey,1
Charles F. Westoff,German Rodriguez,8,2,demography,demography,Westoff,,1
Anne R. Pebley,German Rodriguez,2,2,demography,demography,Pebley,,1
German Rodriguez,Noreen Goldman,2,7,demography,eugenics,,,1
Aart C. Liefbroer,Gijs C. N. Beets,8,1,history,demography,,,1
Gijs C. N. Beets,Jenny De Jong Gierveld,1,4,demography,eugenics,,,1
Isaac F. Adewole,Stanley K. Henshaw,1,11,famplan,famplan,,,1
Isaac F. Adewole,Susheela Singh,1,20,famplan,famplan,,,1
Boniface A. Oye-Adeniran,Isaac F. Adewole,1,1,famplan,famplan,,,1
Isaac F. Adewole,Ngozi Iwere,1,1,famplan,famplan,,,1
Isaac F. Adewole,Yvette P. Cuca,1,2,famplan,famplan,,,1
Maureen J. Graham,Xiping Xu,1,1,famplan,famplan,,,1
Ulla Larsen,Xiping Xu,11,1,famplan,famplan,,,1
Stephanie A. Bond Huie,W. Parker Frisbie,1,11,demography,sociology,,Frisbie,1
Reanne Frank,W. Parker Frisbie,5,11,demography,sociology,,Frisbie,1
Starling G. Pullum,W. Parker Frisbie,5,11,sociology,sociology,,Frisbie,5
Jamie Mihoko Doyle,W. Parker Frisbie,1,11,demography,sociology,,Frisbie,1
Samuel Echevarria,W. Parker Frisbie,2,11,demography,sociology,,Frisbie,2
Robert A. Hummer,W. Parker Frisbie,13,11,sociology,sociology,,Frisbie,3
Monique Biegler,W. Parker Frisbie,1,11,sociology,sociology,,Frisbie,1
Peter B. De Turk,W. Parker Frisbie,1,11,sociology,sociology,,Frisbie,1
Douglas Forbes,W. Parker Frisbie,3,11,sociology,sociology,,Frisbie,3
W. Parker Frisbie,Ying Hong,11,1,sociology,sociology,Frisbie,,1
Patricio Solis,W. Parker Frisbie,1,11,demography,sociology,,Frisbie,1
Myron P. Gutmann,W. Parker Frisbie,5,11,demography,sociology,,Frisbie,1
Michael R. Haines,W. Parker Frisbie,4,11,history,sociology,,Frisbie,1
K. Stephen Blanchard,W. Parker Frisbie,1,11,demography,sociology,,Frisbie,1
Seung-Eun Song,W. Parker Frisbie,1,11,demography,sociology,,Frisbie,1
Daniel A. Powers,W. Parker Frisbie,3,11,demography,sociology,,Frisbie,1
Julie A. Street,W. Parker Frisbie,1,11,demography,sociology,,Frisbie,1
W. Parker Frisbie,Youngtae Cho,11,1,sociology,demography,Frisbie,,1
Richard G. Rogers,W. Parker Frisbie,10,11,sociology,sociology,,Frisbie,1
Katherine Trent,Kyle Crowder,1,3,demography,sociology,,,1
B. Oleko Tambashe,David Shapiro,3,4,famplan,demography,,,2
Anne E. Winkler,Robert A. Moffitt,1,3,demography,economics,,,1
Anne E. Winkler,Robert Reville,1,1,demography,demography,,,1
Henriette Engelhardt,Tomas KöGel,4,2,sociology,demography,,,1
Alexia Prskawetz,Tomas KöGel,9,2,demography,demography,,,1
Anthony Champion,Graeme Hugo,1,7,demography,geography,,,1
Alfredo Lattes,Anthony Champion,1,1,demography,demography,,,1
David R. Johnson,Laurie K. Scheuble,3,1,demography,demography,,,1
Elwood Carlson,Megumi Omori,4,1,demography,famplan,,,1
Kim S. Miller,Rex Forehand,4,1,demography,demography,,,1
Beth A. Kotchick,Rex Forehand,1,1,demography,demography,,,1
Felix BüChel,Joachim R. Frick,2,2,demography,demography,,,1
Felix BüChel,Greg J. Duncan,2,3,demography,sociology,,,1
Betsy GuzmáN,Eileen Diaz Mcconnell,1,2,demography,demography,,,1
Alberto Palloni,Barthelemy Kuate Defo,10,1,eugenics,eugenics,Palloni,,1
Anthony P. Carnevale,Richard A. Fry,1,1,economics,economics,,,1
B. Lindsay Lowell,Richard A. Fry,4,1,economics,economics,,,1
Cornelius Debpuur,Pierre Ngom,3,3,eugenics,famplan,,,1
James F. Phillips,Pierre Ngom,11,3,demography,famplan,,,1
Elizabeth F. Jackson,Pierre Ngom,2,3,famplan,famplan,,,1
Alex Nazzar,Pierre Ngom,3,3,famplan,famplan,,,1
Fred N. Binka,Pierre Ngom,4,3,famplan,famplan,,,1
Patricia Akweongo,Pierre Ngom,3,3,famplan,famplan,,,1
Philip Adongo,Pierre Ngom,1,3,famplan,famplan,,,1
Ayaga Agula Bawah,Pierre Ngom,3,3,eugenics,famplan,,,1
Fred Binka,Pierre Ngom,2,3,famplan,famplan,,,1
Kenneth G. Manton,Larry Corder,6,2,general,demography,,,2
Eric Stallard,Larry Corder,2,2,demography,demography,,,2
Deborah S. Degraff,Richard E. Bilsborrow,5,2,famplan,demography,,,2
Alejandro N. Herrin,Richard E. Bilsborrow,1,2,demography,demography,,,1
David K. Guilkey,Richard E. Bilsborrow,12,2,economics,demography,,,1
Lori Reid,Sandra L. Hofferth,1,6,famplan,famplan,,,1
Frank L. Mott,Lori Reid,3,1,famplan,famplan,,,1
Dawn M. Upchurch,Lene Levy-Storms,6,1,famplan,famplan,,,1
Clea A. Sucoff,Lene Levy-Storms,3,1,sociology,famplan,,,1
Carol S. Aneshensel,Lene Levy-Storms,3,1,famplan,famplan,,,1
Harrie Van Vianen,Sergei Scherbov,2,9,demography,general,,,2
Eliya Msiyaphazi Zulu,Monica Akinyi Magadi,4,1,famplan,demography,,,1
Martin Brockerhoff,Monica Akinyi Magadi,4,1,demography,demography,,,1
Genevieve M. Kenney,Stephen A. Norton,2,1,famplan,famplan,,,1
Marilyn Rymer Ellwood,Stephen A. Norton,1,1,famplan,famplan,,,1
Frank D. Bean,Magnus Lofstrom,6,2,sociology,demography,,,1
Christopher Elias,Nancy L. Sloan,2,2,famplan,famplan,,,1
Beverly Winikoff,Christopher Elias,8,2,general,famplan,,,1
Christopher Elias,Nicole Haberland,2,1,famplan,famplan,,,1
Christa Coggins,Christopher Elias,1,2,famplan,famplan,,,1
Christopher Elias,Phan Thi Lien,2,1,famplan,famplan,,,1
Christopher Elias,Nguyen Thi Loi,2,1,famplan,famplan,,,1
Bui Thi Chi,Christopher Elias,1,2,famplan,famplan,,,1
Christopher Elias,Nguyen Hua Phuc,2,1,famplan,famplan,,,1
Christopher Elias,Michelle Gardner,2,1,famplan,famplan,,,1
Sandra L. Hofferth,Stephen Stanhope,6,1,famplan,demography,,,1
Kathleen Mullan Harris,Stephen Stanhope,6,1,sociology,demography,,,1
Julie Morgan,Renata Forste,1,3,famplan,demography,,,1
Karen R. Katz,Laura M. Johnson,1,1,famplan,famplan,,,1
Barbara Janowitz,Laura M. Johnson,4,1,famplan,famplan,,,1
José Miguel Carranza,Laura M. Johnson,1,1,famplan,famplan,,,1
Jon M. Hussey,Narayan Sastry,2,7,demography,statistics,,,1
Daniel S. Gaylin,Irwin Garfinkel,1,4,demography,demography,,,1
Chien-Chung Huang,Daniel S. Gaylin,1,1,demography,demography,,,1
Daniel S. Gaylin,Sara S. Mclanahan,1,5,demography,sociology,,,1
Francis G. Caro,Jan E. Mutchler,1,3,sociology,demography,,,1
Francis G. Caro,Jeffrey A. Burr,1,7,sociology,demography,,,1
Daniel T. Lichter,Deborah Roempke Graefe,6,1,famplan,demography,,,1
Eileen M. Crimmins,Mark D. Hayward,3,4,sociology,sociology,,,1
Eileen M. Crimmins,Toni P. Miles,3,3,sociology,demography,,,1
Eileen M. Crimmins,Yu Yang,3,1,sociology,sociology,,,1
Diane J. Macunovich,Eileen M. Crimmins,7,3,economics,sociology,,,1
Eileen M. Crimmins,Richard A. Easterlin,3,4,sociology,general,,Easterlin,1
Christine M. Schaeffer,Eileen M. Crimmins,1,3,demography,sociology,,,1
Eileen M. Crimmins,Teresa E. Seeman,3,2,sociology,general,,,1
Nancy S. Landale,Susan G. Singley,12,1,sociology,sociology,,,1
Charles W. Warren,Janet L. Collins,1,1,famplan,famplan,,,1
Janet L. Collins,John S. Santelli,1,6,famplan,famplan,,,1
Janet L. Collins,Sherry A. Everett,1,1,famplan,famplan,,,1
Janet L. Collins,Laura Kann,1,1,famplan,famplan,,,1
Carol Cassell,Janet L. Collins,1,1,famplan,famplan,,,1
Janet L. Collins,Leo Morris,1,3,famplan,famplan,,,1
Janet L. Collins,Lloyd J. Kolbe,1,1,famplan,famplan,,,1
Amon Ergashev,Magali Barbieri,1,2,demography,demography,,,1
Alain Blum,Amon Ergashev,1,1,demography,demography,,,1
Amon Ergashev,Elena Dolkigh,1,1,demography,demography,,,1
Catherine A. Hagen,Fariyal F. Fikree,2,3,famplan,famplan,,,1
Afroze Sherali,Fariyal F. Fikree,1,3,famplan,famplan,,,1
Fariyal F. Fikree,Fauzia Hoodbhoy,3,1,famplan,famplan,,,1
Amanullah Khan,Fariyal F. Fikree,1,3,famplan,famplan,,,1
Fariyal F. Fikree,Muhammad Masood Kadir,3,1,famplan,famplan,,,1
Fariyal F. Fikree,Fatima Sajan,3,1,famplan,famplan,,,1
Fariyal F. Fikree,Mohammad H. Rahbar,3,1,famplan,famplan,,,1
Fariyal F. Fikree,Nancy L. Sloan,3,2,famplan,famplan,,,1
Beverly Winikoff,Fariyal F. Fikree,8,3,general,famplan,,,1
Hakan Aykan,Vicki A. Freedman,1,2,demography,demography,,,1
Eileen Crimmins,Hakan Aykan,1,1,demography,demography,,,1
Hakan Aykan,Robert F. Schoeni,1,4,demography,demography,,,1
Brenda C. Spillman,Hakan Aykan,1,1,demography,demography,,,1
Ellen Kramarow,Hakan Aykan,1,1,demography,demography,,,1
Hakan Aykan,Kenneth Land,1,1,demography,demography,,,1
Hakan Aykan,James Lubitz,1,1,demography,demography,,,1
Hakan Aykan,Kenneth Manton,1,1,demography,demography,,,1
Hakan Aykan,Linda G. Martin,1,3,demography,demography,,,1
Diane Shinberg,Hakan Aykan,1,1,demography,demography,,,1
Hakan Aykan,Timothy Waidmann,1,1,demography,demography,,,1
Magali Barbieri,Thomas K. Legrand,2,2,demography,demography,,,1
James F. Phillips,Thomas K. Legrand,11,2,demography,demography,,,1
Kathleen Mcgarry,Robert F. Schoeni,1,4,demography,demography,,,1
Maxine Whittaker,Michael A. Koenig,1,5,famplan,demography,,,1
Maxine Whittaker,Mian Bazle Hossain,1,6,famplan,demography,,,1
Andrew J. Yates,Ilene S. Speizer,1,7,demography,famplan,,,1
Eugene Weiss,Evam Kofi Glover,1,1,famplan,famplan,,,1
Angela Bannerman,Eugene Weiss,1,1,famplan,famplan,,,1
Brian Wells Pence,Eugene Weiss,1,1,famplan,famplan,,,1
Eugene Weiss,Heidi Jones,1,5,famplan,famplan,,,1
Eugene Weiss,Robert Miller,1,1,famplan,famplan,,,1
Eugene Weiss,Joana Nerquaye-Tetteh,1,1,famplan,famplan,,,1
Christopher G. Ellison,Darren E. Sherkat,3,2,demography,sociology,,,1
Linda Lacey,Victoria Adeyemi,1,1,famplan,famplan,,,1
Alfred Adewuyi,Linda Lacey,2,1,famplan,famplan,,,1
Catherine A. Hagen,Fauzia Hoodbhoy,2,1,famplan,famplan,,,1
Fariyal F. Fikree,Fauzia Hoodbhoy,3,1,famplan,famplan,,,1
Afroze Sherali,Fauzia Hoodbhoy,1,1,famplan,famplan,,,1
Domenico Siniscalco,Gretchen Daily,1,1,general,general,,,1
Domenico Siniscalco,Partha Dasgupta,1,3,general,general,,,1
Bert Bolin,Domenico Siniscalco,1,1,general,general,,,1
Domenico Siniscalco,Pierre Crosson,1,1,general,general,,,1
Domenico Siniscalco,Jacques Du Guerny,1,1,general,general,,,1
Domenico Siniscalco,Paul R. Ehrlich,1,5,general,economics,,Ehrlich,1
Carl Folke,Domenico Siniscalco,1,1,general,general,,,1
Ann Mari Jansson,Domenico Siniscalco,1,1,general,general,,,1
Bengt-Owe Jansson,Domenico Siniscalco,1,1,general,general,,,1
Domenico Siniscalco,Nils Kautsky,1,1,general,general,,,1
Ann Kinzig,Domenico Siniscalco,1,1,general,general,,,1
Domenico Siniscalco,Simon Levin,1,1,general,general,,,1
Domenico Siniscalco,Karl-GöRan MäLer,1,1,general,general,,,1
Domenico Siniscalco,Per Pinstrup-Andersen,1,2,general,general,,,1
Brian Walker,Domenico Siniscalco,1,1,general,general,,,1
Hans-Georg Muller,William B. Capra,2,3,general,general,,,2
Jane-Ling Wang,William B. Capra,2,3,general,general,,,2
Pablo Liedo,William B. Capra,2,3,general,general,,,1
James R. Carey,William B. Capra,6,3,general,general,,,1
Hans-Georg MüLler,William B. Capra,1,3,statistics,general,,,1
George Immerwahr,Gunnar Almgren,1,2,sociology,demography,,,1
Avery Guest,George Immerwahr,1,1,sociology,sociology,,,1
George Immerwahr,Michael Spittel,1,2,sociology,sociology,,,1
Kate Offutt,Ronald R. Rindfuss,1,12,demography,sociology,,Rindfuss,1
Kate Offutt,S. Philip Morgan,1,19,demography,sociology,,Morgan,1
E. A. Hammel,Patrick R. Galloway,4,2,demography,demography,,,1
E. A. Hammel,Kenneth W. Wachter,4,6,demography,general,,,2
Aaron Gullickson,E. A. Hammel,1,4,demography,demography,,,1
Ivan Light,Rebecca Kim,2,2,demography,demography,,,2
Rebecca Kim,Richard B. Bernard,2,1,demography,demography,,,1
Min Zhou,Rebecca Kim,4,2,demography,demography,,,1
Anna Glasier,Evert Ketting,1,2,famplan,famplan,,,1
Anna Glasier,V. T. Palan,1,1,famplan,famplan,,,1
Anna Glasier,Lesley Browne,1,1,famplan,famplan,,,1
Anna Glasier,Susheel Kaur,1,1,famplan,famplan,,,1
Anna Glasier,Xiao Bilian,1,2,famplan,famplan,,,1
Anna Glasier,Josue Garza-Flores,1,1,famplan,famplan,,,1
Anna Glasier,L. Vasquez Estrada,1,1,famplan,famplan,,,1
Anna Glasier,Grace Delano,1,1,famplan,famplan,,,1
Anna Glasier,Grace Faoye,1,1,famplan,famplan,,,1
Anna Glasier,Charlotte Ellertson,1,10,famplan,famplan,,,1
Anna Glasier,Elizabeth Armstrong,1,2,famplan,famplan,,,1
Aart C. Liefbroer,Martine Corijn,8,2,history,demography,,,2
Jenny De Jong Gierveld,Martine Corijn,4,2,eugenics,demography,,,1
Alessandro Rosina,Francesco C. Billari,5,9,demography,eugenics,,,4
Cecilia Tomassini,Francesco C. Billari,4,9,eugenics,eugenics,,,1
Francesco C. Billari,Kaare Christensen,9,4,eugenics,general,,,1
Francesco C. Billari,Pau BaizáN,9,2,eugenics,demography,,,2
Arnstein Aassve,Francesco C. Billari,5,9,famplan,eugenics,,,2
Francesco C. Billari,Hans-Peter Kohler,9,18,eugenics,demography,,,2
Francesco C. Billari,José Antonio Ortega,9,1,eugenics,demography,,,1
Karen Hardee,Wilma Bailey,6,1,famplan,famplan,,,1
Maureen Clyde,Wilma Bailey,1,1,famplan,famplan,,,1
Olivia P. Mcdonald,Wilma Bailey,1,1,famplan,famplan,,,1
Michele T. Villinski,Wilma Bailey,1,1,famplan,famplan,,,1
Levent Cagatay,Pinar Senlet,1,2,famplan,famplan,,,1
Julide Ergin,Pinar Senlet,1,2,famplan,famplan,,,1
Jill Mathis,Pinar Senlet,2,2,famplan,famplan,,,2
Pinar Senlet,Sian L. Curtis,2,5,famplan,demography,,,1
Han Raggers,Pinar Senlet,1,2,famplan,famplan,,,1
Ma Zhongdong,Zeng Yi,1,9,demography,demography,,,1
Ma Zhongdong,Wang Zhenglian,1,2,demography,demography,,,1
Chen Chunjun,Ma Zhongdong,1,1,demography,demography,,,1
Brian C. Oneill,Stuart R. Gaffin,4,1,general,demography,,,1
Brian C. Oneill,Wolfgang Lutz,4,13,general,general,,,2
Brian C. Oneill,Sergei Scherbov,4,9,general,general,,,2
Belinda S. Chen,Brian C. Oneill,1,4,demography,general,,,1
Heather Joshi,Hugh Davies,4,1,demography,demography,,,1
Hugh Davies,Romana Peronaci,1,1,demography,demography,,,1
John Bongaarts,Rodolfo A. Bulatao,21,1,famplan,demography,,,1
John Bongaarts,Susan Cotts Watkins,21,11,famplan,famplan,,,1
Griffith Feeney,John Bongaarts,6,21,general,famplan,,,4
Barney Cohen,John Bongaarts,2,21,economics,famplan,,,1
John Bongaarts,Judith Bruce,21,1,famplan,famplan,,,1
Charles F. Westoff,John Bongaarts,8,21,demography,famplan,Westoff,,1
Elof Johansson,John Bongaarts,1,21,famplan,famplan,,,1
David Hubacher,Margarita Suazo,3,1,famplan,famplan,,,1
Margarita Suazo,Stanley Terrell,1,1,famplan,famplan,,,1
Marco Pinel,Margarita Suazo,1,1,famplan,famplan,,,1
Alexia Prskawetz,Gunter Steinmann,9,1,demography,demography,,,1
Gunter Steinmann,Gustav Feichtinger,1,3,demography,demography,,,1
John A. Ross,Karen Hardee,8,6,demography,famplan,,,1
Elizabeth Mumford,John A. Ross,1,8,famplan,demography,,,1
John A. Ross,Sherrine Eid,8,1,demography,famplan,,,1
John A. Ross,William L. Winfrey,8,2,demography,famplan,,,2
John A. Ross,John Stover,8,3,demography,famplan,,,1
Edward Abel,John A. Ross,1,8,famplan,demography,,,1
John A. Ross,Katherine Abel,8,1,demography,famplan,,,1
John A. Ross,Tomas Frejka,8,3,demography,demography,,,1
John A. Ross,W. Parker Mauldin,8,2,demography,famplan,,Mauldin,2
John A. Ross,John Kekovole,8,1,demography,famplan,,,1
Barkat-E-Khuda,John A. Ross,8,8,demography,demography,,,1
Adul Barkat,John A. Ross,1,8,famplan,demography,,,1
Anika Rahman,Laura Katzive,1,1,famplan,famplan,,,1
Laura Katzive,Stanley K. Henshaw,1,11,famplan,famplan,,,1
Jennifer S. Barber,William G. Axinn,8,12,sociology,sociology,,,6
Ann E. Biddlecom,Jennifer S. Barber,7,8,demography,sociology,,,1
Jennifer S. Barber,Lisa D. Pearce,8,2,sociology,sociology,,,1
Indra Chaudhury,Jennifer S. Barber,1,8,sociology,sociology,,,1
Jennifer S. Barber,Susan Gurung,8,1,sociology,sociology,,,1
Arland Thornton,Jennifer S. Barber,8,8,sociology,sociology,Thornton,,1
Andrew J. Cherlin,Christine Mcrae,8,1,sociology,sociology,Cherlin,,1
Christine Mcrae,P. Lindsay Chase-Lansdale,1,4,sociology,sociology,,,1
Frances K. Goldscheider,Leora Lawton,5,1,demography,demography,,,1
Kyle D. Crowder,Stewart E. Tolnay,14,8,demography,demography,,,4
Robert M. Adelman,Stewart E. Tolnay,2,8,sociology,demography,,,2
Guang Guo,Leah K. Vanwey,3,3,demography,sociology,,,1
Elizabeth Stearns,Guang Guo,1,3,sociology,demography,,,1
Guang Guo,Kathleen Mullan Harris,3,6,demography,sociology,,,1
David A. Cotter,Joann Defiore,3,2,sociology,sociology,,,2
David A. Cotter,Joan M. Hermsen,3,3,sociology,sociology,,,3
Brenda Marsteller Kowalewski,David A. Cotter,2,3,sociology,sociology,,,2
David A. Cotter,Reeve Vanneman,3,4,sociology,demography,,,3
Elizabeth Kolb,Haishan Fu,1,5,famplan,demography,,,1
Elizabeth Kolb,Jacqueline E. Darroch,1,13,famplan,famplan,,,1
Elizabeth Kolb,Stanley K. Henshaw,1,11,famplan,famplan,,,1
John Knodel,Truong Viet Dung,10,1,famplan,famplan,,,1
Phan Thuc Anh,Truong Viet Dung,2,1,famplan,famplan,,,1
