source,target,scount,tcount,sfield,tfield,slast,tlast,weight
Albert I. Hermalin,Reynolds Farley,6,14,sociology,demography,Hermalin,Farley,2
Preston Valien,Reynolds Farley,4,14,pubh,demography,,Farley,3
Irene B. Taeuber,Reynolds Farley,12,14,pubh,demography,Taeuber,Farley,4
Paul C. Glick,Reynolds Farley,11,14,pubh,demography,Glick,Farley,1
Daniel O. Price,Reynolds Farley,7,14,demography,demography,,Farley,4
Philip M. Hauser,Reynolds Farley,16,14,demography,demography,Hauser,Farley,5
Donald J. Bogue,Reynolds Farley,10,14,demography,demography,Bogue,Farley,1
Joseph D. Beasley,Reynolds Farley,10,14,famplan,demography,,Farley,3
Daniel C. Thompson,Reynolds Farley,5,14,pubh,demography,,Farley,3
Paul R. Williams,Reynolds Farley,2,14,pubh,demography,,Farley,3
Norman B. Ryder,Reynolds Farley,19,14,famplan,demography,Ryder,Farley,2
Elliot Liebow,Reynolds Farley,5,14,pubh,demography,,Farley,4
G. Franklin Edwards,Reynolds Farley,4,14,pubh,demography,,Farley,3
Clyde V. Kiser,Reynolds Farley,7,14,pubh,demography,Kiser,Farley,2
Reynolds Farley,Reynolds Farley,14,14,demography,demography,Farley,Farley,1
Joseph S. Himes,Reynolds Farley,2,14,pubh,demography,,Farley,1
C. R. Lawrence,Reynolds Farley,2,14,pubh,demography,,Farley,1
James E. Teele,Reynolds Farley,4,14,pubh,demography,,Farley,2
Frank W. Notestein,Reynolds Farley,8,14,demography,demography,Notestein,Farley,1
Jessie S. Bernard,Reynolds Farley,2,14,pubh,demography,,Farley,1
Edwin D. Driver,Reynolds Farley,7,14,demography,demography,,Farley,1
Harriet B. Presser,Reynolds Farley,7,14,pubh,demography,Presser,Farley,1
C. V. Willie,Reynolds Farley,3,14,pubh,demography,,Farley,1
Charles B. Arnold,Reynolds Farley,3,14,famplan,demography,,Farley,1
Margaret Parker,Robert G. Potter,1,18,demography,famplan,,,1
John B. Wyon,Margaret Parker,3,1,pubh,demography,,,1
John E. Gordon,Margaret Parker,3,1,pubh,demography,,,1
Calvin F. Schmid,Charles E. Nobbe,3,3,sociology,sociology,Schmid,,2
M. Subbiah,Shamsuddin Bin Abdul Rahman,1,2,famplan,famplan,,,1
M. Subbiah,Tan Boon Ann,1,5,famplan,demography,,,1
Loh Sow Khin,M. Subbiah,1,1,famplan,famplan,,,1
M. Subbiah,Yusof Bakar,1,1,famplan,famplan,,,1
J. Mayone Stycos,O. Mendoza,13,1,pubh,pubh,,,1
O. Mendoza,R. Delgado,1,1,pubh,pubh,,,1
O. Mendoza,R. O. Carleton,1,2,pubh,pubh,,,1
Everett S. Lee,O. Mendoza,6,1,demography,pubh,Lee,,1
Christopher Tietze,O. Mendoza,18,1,pubh,pubh,,,1
J. Arias,O. Mendoza,3,1,pubh,pubh,,,1
F. Rath,O. Mendoza,1,1,pubh,pubh,,,1
Mindel C. Sheps,O. Mendoza,14,1,demography,pubh,,,1
O. Mendoza,R. Puffer,1,2,pubh,pubh,,,1
Donald J. Bogue,O. Mendoza,10,1,demography,pubh,Bogue,,1
M-F. Hall,O. Mendoza,2,1,pubh,pubh,,,1
Frank Lorimer,Vasilios Valaoras,2,1,pubh,pubh,Lorimer,,1
Carmen Miro,Vasilios Valaoras,5,1,demography,pubh,,,1
Vasilios Valaoras,Wilson H. Grabill,1,6,pubh,demography,,,1
Lolagene C. Coombs,Ronald Freedman,8,33,demography,famplan,,Freedman,6
Judith Friedman,Lolagene C. Coombs,2,8,sociology,demography,,,2
Larry Bumpass,Lolagene C. Coombs,8,8,general,demography,Bumpass,,1
Lolagene C. Coombs,William F. Pratt,8,1,demography,sociology,,,1
Lolagene C. Coombs,Ming-Chen Chang,8,1,demography,famplan,,,1
Lolagene C. Coombs,Ming-Cheng Chang,8,1,demography,famplan,,,1
Lolagene C. Coombs,Te-Hsiung Sun,8,1,demography,famplan,,,1
F. L. Chen,M. C. Chang,1,5,famplan,pubh,,,1
F. L. Chen,T. H. Sun,1,6,famplan,demography,,,1
F. L. Chen,George P. Cernada,1,6,famplan,famplan,,,1
Gavin Jones,Paul Gingrich,4,2,demography,demography,,,1
Dorothy Nortman,Gavin Jones,3,4,economics,demography,,,1
Chitt Hemachudha,Gavin Jones,2,4,famplan,demography,,,1
Gavin Jones,Winich Asavasena,4,4,demography,famplan,,,1
Gavin Jones,Somsak Varakamin,4,2,demography,famplan,,,1
Allan G. Rosenfield,Gavin Jones,7,4,famplan,demography,,,1
Gavin Jones,J. Oscar Alers,4,3,demography,demography,,,1
Gavin Jones,N. Iskandar,4,1,demography,famplan,,,1
Evelyne Lapierre-Adamcyk,Thomas K. Burch,1,6,famplan,famplan,,,1
Allan G. Rosenfield,Jumroon Mikhanorn,7,1,famplan,famplan,,,1
Jumroon Mikhanorn,Winich Asavasena,1,4,famplan,famplan,,,1
Christopher Tietze,Karl A. Smith,18,4,pubh,pubh,,,2
Joseph D. Beasley,Karl A. Smith,10,4,famplan,pubh,,,1
Karl A. Smith,Ralph F. Frankowski,4,3,pubh,famplan,,,1
Gwendolyn Z. Johnson,Karl A. Smith,1,4,pubh,pubh,,,1
Joseph S. Himes,Karl A. Smith,2,4,pubh,pubh,,,1
Karl A. Smith,P. B. Cornely,4,1,pubh,pubh,,,1
G. Franklin Edwards,Karl A. Smith,4,4,pubh,pubh,,,1
Karl A. Smith,Preston Valien,4,4,pubh,pubh,,,1
Charles B. Arnold,Karl A. Smith,3,4,famplan,pubh,,,1
Donald J. Bogue,Karl A. Smith,10,4,demography,pubh,Bogue,,1
Edwin D. Driver,Karl A. Smith,7,4,demography,pubh,,,1
Carl L. Harter,Karl A. Smith,6,4,demography,pubh,,,1
Karl A. Smith,Norman B. Ryder,4,19,pubh,famplan,,Ryder,1
Karl A. Smith,Paul B. Cornely,4,1,pubh,pubh,,,1
Daniel C. Thompson,Karl A. Smith,5,4,pubh,pubh,,,1
C. V. Willie,Karl A. Smith,3,4,pubh,pubh,,,1
Karl A. Smith,Philip M. Hauser,4,16,pubh,demography,,Hauser,1
Frank W. Notestein,Karl A. Smith,8,4,demography,pubh,Notestein,,1
Daniel O. Price,Karl A. Smith,7,4,demography,pubh,,,1
Paul C. Glick,Walt Saveland,11,1,pubh,demography,Glick,,1
J. Y. Peng,John Y. Takeshita,4,4,famplan,demography,,,1
John A. Ross,John Y. Takeshita,11,4,demography,demography,,,1
John Y. Takeshita,Ronald Freedman,4,33,demography,famplan,,Freedman,2
Albert I. Hermalin,John Y. Takeshita,6,4,sociology,demography,Hermalin,,1
John Y. Takeshita,Tan Boon Ann,4,5,demography,demography,,,1
John Y. Takeshita,Lois M. Verbrugge,4,1,demography,famplan,,,1
Alma F. Taeuber,Karl E. Taeuber,2,9,demography,sociology,,,2
Robert Schoen,Verne E. Nelson,2,2,demography,demography,,,1
Samuel H. Preston,Verne E. Nelson,6,2,statistics,demography,Preston,,1
Paul Demeny,T. Paul Schultz,6,3,famplan,demography,Demeny,,1
Donald J. Bogue,Gino Germani,10,1,demography,pubh,Bogue,,1
D. S. Thomas,Donald J. Bogue,2,10,pubh,demography,,Bogue,1
Donald J. Bogue,Ronald Freedman,10,33,demography,famplan,Bogue,Freedman,2
Donald J. Bogue,T. K. Burch,10,2,demography,pubh,Bogue,,2
Donald J. Bogue,John D. Durand,10,3,demography,general,Bogue,Durand,1
A. H. Neiva,Donald J. Bogue,3,10,pubh,demography,,Bogue,3
Donald J. Bogue,J. C. Elizaga,10,2,demography,pubh,Bogue,,2
Donald J. Bogue,Louis J. Ducoff,10,1,demography,pubh,Bogue,,1
Donald J. Bogue,J. Arias,10,3,demography,pubh,Bogue,,2
Donald J. Bogue,Everett S. Lee,10,6,demography,demography,Bogue,Lee,2
Carmen Miro,Donald J. Bogue,5,10,demography,demography,,Bogue,1
Donald J. Bogue,Ferdinand Rath,10,1,demography,pubh,Bogue,,1
Arthur A. Campbell,Donald J. Bogue,10,10,famplan,demography,Campbell,Bogue,1
Charles F. Westoff,Donald J. Bogue,24,10,famplan,demography,Westoff,Bogue,1
Donald J. Bogue,G. PéRez,10,1,demography,pubh,Bogue,,1
Donald J. Bogue,J. Mayone Stycos,10,13,demography,pubh,Bogue,,2
Donald J. Bogue,Mindel C. Sheps,10,14,demography,demography,Bogue,,2
Donald J. Bogue,F. E. Linder,10,2,demography,pubh,Bogue,,1
Donald J. Bogue,M-F. Hall,10,2,demography,pubh,Bogue,,2
Donald J. Bogue,R. Delgado,10,1,demography,pubh,Bogue,,1
Donald J. Bogue,O. Mendoza,10,1,demography,pubh,Bogue,,1
Donald J. Bogue,R. O. Carleton,10,2,demography,pubh,Bogue,,1
Christopher Tietze,Donald J. Bogue,18,10,pubh,demography,,Bogue,1
Donald J. Bogue,F. Rath,10,1,demography,pubh,Bogue,,1
Donald J. Bogue,R. Puffer,10,2,demography,pubh,Bogue,,1
B. Mariano Requena,Donald J. Bogue,2,10,pubh,demography,,Bogue,1
Donald J. Bogue,Tegualda Monreal,10,2,demography,pubh,Bogue,,1
Donald J. Bogue,Preston Valien,10,4,demography,pubh,Bogue,,1
Donald J. Bogue,Irene B. Taeuber,10,12,demography,pubh,Bogue,Taeuber,1
Donald J. Bogue,Paul C. Glick,10,11,demography,pubh,Bogue,Glick,2
Daniel O. Price,Donald J. Bogue,7,10,demography,demography,,Bogue,3
Donald J. Bogue,Philip M. Hauser,10,16,demography,demography,Bogue,Hauser,3
Donald J. Bogue,Joseph D. Beasley,10,10,demography,famplan,Bogue,,2
Daniel C. Thompson,Donald J. Bogue,5,10,pubh,demography,,Bogue,2
Donald J. Bogue,Reynolds Farley,10,14,demography,demography,Bogue,Farley,1
Donald J. Bogue,Karl E. Taeuber,10,9,demography,sociology,Bogue,,1
Donald J. Bogue,James A. Jones,10,1,demography,pubh,Bogue,,1
Donald J. Bogue,Jessie S. Bernard,10,2,demography,pubh,Bogue,,1
Donald J. Bogue,Frank W. Notestein,10,8,demography,demography,Bogue,Notestein,2
C. R. Lawrence,Donald J. Bogue,2,10,pubh,demography,,Bogue,1
Donald J. Bogue,W. Parker Mauldin,10,7,demography,pubh,Bogue,Mauldin,1
Donald J. Bogue,Elliot Liebow,10,5,demography,pubh,Bogue,,1
Donald J. Bogue,Edwin D. Driver,10,7,demography,demography,Bogue,,2
Donald J. Bogue,G. Franklin Edwards,10,4,demography,pubh,Bogue,,1
Donald J. Bogue,James E. Teele,10,4,demography,pubh,Bogue,,1
Carl L. Harter,Donald J. Bogue,6,10,demography,demography,,Bogue,1
Donald J. Bogue,Norman B. Ryder,10,19,demography,famplan,Bogue,Ryder,1
Donald J. Bogue,Paul B. Cornely,10,1,demography,pubh,Bogue,,1
C. V. Willie,Donald J. Bogue,3,10,pubh,demography,,Bogue,1
Donald J. Bogue,Karl A. Smith,10,4,demography,pubh,Bogue,,1
Ann Fischer,Carl L. Harter,1,6,demography,demography,,,1
Carl L. Harter,Joseph D. Beasley,6,10,demography,famplan,,,1
Carl L. Harter,Vestal W. Parrish Jr.,6,1,demography,demography,,,1
Carl L. Harter,Janice Roussel,6,1,demography,pubh,,,1
Carl L. Harter,Charles F. Westoff,6,24,demography,famplan,,Westoff,1
Carl L. Harter,Norman B. Ryder,6,19,demography,famplan,,Ryder,2
C. V. Willie,Carl L. Harter,3,6,pubh,demography,,,2
Carl L. Harter,Philip M. Hauser,6,16,demography,demography,,Hauser,2
Arthur A. Campbell,Carl L. Harter,10,6,famplan,demography,Campbell,,1
Carl L. Harter,Elliot Liebow,6,5,demography,pubh,,,1
Carl L. Harter,Donald J. Bogue,6,10,demography,demography,,Bogue,1
Carl L. Harter,Edwin D. Driver,6,7,demography,demography,,,1
Carl L. Harter,Paul B. Cornely,6,1,demography,pubh,,,1
Carl L. Harter,Daniel C. Thompson,6,5,demography,pubh,,,1
Carl L. Harter,Frank W. Notestein,6,8,demography,demography,,Notestein,1
Carl L. Harter,Daniel O. Price,6,7,demography,demography,,,1
Carl L. Harter,Karl A. Smith,6,4,demography,pubh,,,1
George P. Cernada,Tessie Huang,6,1,famplan,famplan,,,1
Harriet B. Presser,Larry L. Bumpass,7,4,pubh,sociology,Presser,Bumpass,2
Elliot Liebow,Harriet B. Presser,5,7,pubh,pubh,,Presser,1
Harriet B. Presser,Jessie S. Bernard,7,2,pubh,pubh,Presser,,1
Harriet B. Presser,Philip M. Hauser,7,16,pubh,demography,Presser,Hauser,1
Harriet B. Presser,Preston Valien,7,4,pubh,pubh,Presser,,1
Harriet B. Presser,Reynolds Farley,7,14,pubh,demography,Presser,Farley,1
Edwin D. Driver,Harriet B. Presser,7,7,demography,pubh,,Presser,1
Harriet B. Presser,Paul R. Williams,7,2,pubh,pubh,Presser,,1
Harriet B. Presser,James E. Teele,7,4,pubh,pubh,Presser,,1
Daniel C. Thompson,Harriet B. Presser,5,7,pubh,pubh,,Presser,1
C. V. Willie,Harriet B. Presser,3,7,pubh,pubh,,Presser,1
Charles B. Arnold,Harriet B. Presser,3,7,famplan,pubh,,Presser,1
Enver Adil,J. Gilbert Hardee,2,3,demography,famplan,,,1
J. Gilbert Hardee,Nafis Sadik,3,1,famplan,famplan,,,1
J. Gilbert Hardee,Shamsuddin Bin Abdul Rahman,3,2,famplan,famplan,,,1
J. Gilbert Hardee,Tan Boon Ann,3,5,famplan,demography,,,2
Ariffin Bin Marzuki,J. Gilbert Hardee,5,3,demography,famplan,,,1
Hew Wai Sin,J. Gilbert Hardee,1,3,famplan,famplan,,,1
Frederick S. Jaffe,Marsha Corey,17,2,general,famplan,,,1
Joy G. Dryfoos,Marsha Corey,7,2,famplan,famplan,,,1
Jeanne Clare Ridley,Mindel C. Sheps,4,14,pubh,demography,,,3
Jeanne Clare Ridley,Joan W. Lingner,4,2,pubh,pubh,,,2
Jane A. Menken,Jeanne Clare Ridley,4,4,pubh,pubh,Menken,,2
J. Mayone Stycos,R. Puffer,13,2,pubh,pubh,,,1
R. Delgado,R. Puffer,1,2,pubh,pubh,,,1
O. Mendoza,R. Puffer,1,2,pubh,pubh,,,1
R. O. Carleton,R. Puffer,2,2,pubh,pubh,,,1
Everett S. Lee,R. Puffer,6,2,demography,pubh,Lee,,1
Christopher Tietze,R. Puffer,18,2,pubh,pubh,,,2
J. Arias,R. Puffer,3,2,pubh,pubh,,,1
F. Rath,R. Puffer,1,2,pubh,pubh,,,1
Mindel C. Sheps,R. Puffer,14,2,demography,pubh,,,1
Donald J. Bogue,R. Puffer,10,2,demography,pubh,Bogue,,1
M-F. Hall,R. Puffer,2,2,pubh,pubh,,,1
R. Puffer,Rolando Armijo,2,2,pubh,pubh,,,1
R. Puffer,Tegualda Monreal,2,2,pubh,pubh,,,1
M. Requena B.,R. Puffer,1,2,pubh,pubh,,,1
George Worth,Walter Watson,2,1,famplan,famplan,,,1
George Worth,Walter B. Watson,2,3,famplan,sociology,,,1
Dae Woo Han,George Worth,2,2,famplan,famplan,,,1
George Worth,O. D. Finnigan,2,1,famplan,famplan,,,1
George Worth,S. M. Keeny,2,4,famplan,famplan,,,1
Chi I-Cheng,L. P. Chow,1,10,famplan,famplan,,,1
Chi I-Cheng,Rowland V. Rider,1,4,famplan,demography,,,1
James A. Palmore,Robert E. Klein,6,1,famplan,sociology,,,1
Ariffin Bin Marzuki,Robert E. Klein,5,1,demography,sociology,,,1
Edward B. Perrin,Mindel C. Sheps,1,14,eugenics,demography,,,1
Kurt B. Mayer,Sidney Goldstein,2,8,demography,pubh,,Goldstein,1
Calvin Goldscheider,Sidney Goldstein,4,8,sociology,pubh,,Goldstein,1
Lewis C. Frank Jr.,Myrna M. Weissman,1,1,general,general,,,1
Myrna M. Weissman,Richard Reynolds,1,2,general,general,,,1
Myrna M. Weissman,Willard Johnson,1,1,general,general,,,1
Myrna M. Weissman,Ruth Barnhouse-Beuscher,1,1,general,general,,,1
Judith Blake,Myrna M. Weissman,13,1,general,general,Blake,,1
James A. Palmore,Paul M. Hirsch,6,1,famplan,demography,,,1
Ariffin Bin Marzuki,Paul M. Hirsch,5,1,demography,demography,,,1
Charles L. Chase,J. Richard Udry,2,8,demography,pubh,,Udry,2
Charles L. Chase,Lydia T. Clark,2,1,demography,famplan,,,1
Charles L. Chase,Marvin Levy,2,1,demography,famplan,,,1
Charles L. Chase,Karl E. Bauman,2,6,demography,demography,,,1
Jeanne Clare Ridley,Joan W. Lingner,4,2,pubh,pubh,,,2
Joan W. Lingner,Mindel C. Sheps,2,14,pubh,demography,,,2
Jane A. Menken,Joan W. Lingner,4,2,pubh,pubh,Menken,,2
Calvin F. Schmid,Charles E. Nobbe,3,3,sociology,sociology,Schmid,,2
Charles E. Nobbe,G. Edward Ebanks,3,2,sociology,demography,,,1
Charles E. Nobbe,P. M. George,3,1,sociology,demography,,,1
C. Horace Hamilton,Elizabeth M. Suval,4,1,sociology,sociology,Hamilton,,1
David M. Heer,Thomas P. Monahan,14,3,famplan,demography,,,1
Frank W. Notestein,Frederick W. Osborn,8,1,demography,pubh,Notestein,Osborn,1
Elza S. Berquo,Maria L. Milanesi,1,1,pubh,pubh,,,1
Maria L. Milanesi,Rubens M. Marques,1,1,pubh,pubh,,,1
Jose S. Martins,Maria L. Milanesi,1,1,pubh,pubh,,,1
Eunice Pinho,Maria L. Milanesi,1,1,pubh,pubh,,,1
Imre Simon,Maria L. Milanesi,1,1,pubh,pubh,,,1
Irene B. Taeuber,Maria L. Milanesi,12,1,pubh,pubh,Taeuber,,1
Daniel C. Thompson,Preston Valien,5,4,pubh,pubh,,,3
Daniel C. Thompson,Irene B. Taeuber,5,12,pubh,pubh,,Taeuber,2
Daniel C. Thompson,Paul C. Glick,5,11,pubh,pubh,,Glick,1
Daniel C. Thompson,Daniel O. Price,5,7,pubh,demography,,,3
Daniel C. Thompson,Philip M. Hauser,5,16,pubh,demography,,Hauser,5
Daniel C. Thompson,Donald J. Bogue,5,10,pubh,demography,,Bogue,2
Daniel C. Thompson,Joseph D. Beasley,5,10,pubh,famplan,,,1
Daniel C. Thompson,Reynolds Farley,5,14,pubh,demography,,Farley,3
Daniel C. Thompson,James E. Teele,5,4,pubh,pubh,,,3
Daniel C. Thompson,William M. Schmidt,5,1,pubh,pubh,,,1
Arthur A. Campbell,Daniel C. Thompson,10,5,famplan,pubh,Campbell,,1
Daniel C. Thompson,Norman B. Ryder,5,19,pubh,famplan,,Ryder,2
Daniel C. Thompson,Edwin D. Driver,5,7,pubh,demography,,,3
Daniel C. Thompson,Joseph S. Himes,5,2,pubh,pubh,,,1
C. R. Lawrence,Daniel C. Thompson,2,5,pubh,pubh,,,1
Daniel C. Thompson,G. Franklin Edwards,5,4,pubh,pubh,,,1
Daniel C. Thompson,Karl E. Taeuber,5,9,pubh,sociology,,,1
Daniel C. Thompson,Frank W. Notestein,5,8,pubh,demography,,Notestein,2
Daniel C. Thompson,Elliot Liebow,5,5,pubh,pubh,,,2
Carl L. Harter,Daniel C. Thompson,6,5,demography,pubh,,,1
Daniel C. Thompson,Paul B. Cornely,5,1,pubh,pubh,,,1
C. V. Willie,Daniel C. Thompson,3,5,pubh,pubh,,,2
Daniel C. Thompson,Karl A. Smith,5,4,pubh,pubh,,,1
Daniel C. Thompson,Jessie S. Bernard,5,2,pubh,pubh,,,1
Daniel C. Thompson,Paul R. Williams,5,2,pubh,pubh,,,1
Daniel C. Thompson,Harriet B. Presser,5,7,pubh,pubh,,Presser,1
Charles B. Arnold,Daniel C. Thompson,3,5,famplan,pubh,,,1
Maria Nydia Maraviglia,Murray Gendell,1,5,demography,demography,,,1
Murray Gendell,Philip C. Kreitner,5,1,demography,demography,,,1
Murray Gendell,Robert G. Potter,5,18,demography,famplan,,,1
G. Stephan Masnick,Murray Gendell,1,5,demography,demography,,,1
Murray Gendell,Thomas K. Burch,5,6,demography,famplan,,,1
Jean Van Der Tak,Murray Gendell,1,5,demography,demography,,,1
James E. Teele,William M. Schmidt,4,1,pubh,pubh,,,1
Arthur A. Campbell,James E. Teele,10,4,famplan,pubh,Campbell,,1
James E. Teele,Norman B. Ryder,4,19,pubh,famplan,,Ryder,1
James E. Teele,Philip M. Hauser,4,16,pubh,demography,,Hauser,4
Daniel C. Thompson,James E. Teele,5,4,pubh,pubh,,,3
Edwin D. Driver,James E. Teele,7,4,demography,pubh,,,3
James E. Teele,Karl E. Taeuber,4,9,pubh,sociology,,,2
James A. Jones,James E. Teele,1,4,pubh,pubh,,,1
James E. Teele,Jessie S. Bernard,4,2,pubh,pubh,,,2
James E. Teele,Paul C. Glick,4,11,pubh,pubh,,Glick,1
Frank W. Notestein,James E. Teele,8,4,demography,pubh,Notestein,,2
C. R. Lawrence,James E. Teele,2,4,pubh,pubh,,,2
James E. Teele,W. Parker Mauldin,4,7,pubh,pubh,,Mauldin,1
Donald J. Bogue,James E. Teele,10,4,demography,pubh,Bogue,,1
Elliot Liebow,James E. Teele,5,4,pubh,pubh,,,3
G. Franklin Edwards,James E. Teele,4,4,pubh,pubh,,,2
James E. Teele,Joseph D. Beasley,4,10,pubh,famplan,,,1
Daniel O. Price,James E. Teele,7,4,demography,pubh,,,2
James E. Teele,Joseph S. Himes,4,2,pubh,pubh,,,1
James E. Teele,Preston Valien,4,4,pubh,pubh,,,2
James E. Teele,Reynolds Farley,4,14,pubh,demography,,Farley,2
Irene B. Taeuber,James E. Teele,12,4,pubh,pubh,Taeuber,,1
James E. Teele,Paul R. Williams,4,2,pubh,pubh,,,1
Harriet B. Presser,James E. Teele,7,4,pubh,pubh,Presser,,1
C. V. Willie,James E. Teele,3,4,pubh,pubh,,,1
Charles B. Arnold,James E. Teele,3,4,famplan,pubh,,,1
Frederick S. Jaffe,George Varky,17,1,general,famplan,,,1
George Varky,Joy G. Dryfoos,1,7,famplan,famplan,,,1
John B. Wyon,Robert G. Potter,3,18,pubh,famplan,,,2
John B. Wyon,Mary L. New,3,1,pubh,pubh,,,1
John B. Wyon,John E. Gordon,3,3,pubh,pubh,,,3
John B. Wyon,Stephen L. Finner,3,1,pubh,demography,,,1
David M. Heer,John B. Wyon,14,3,famplan,pubh,,,1
John B. Wyon,Nadipuram R. Parthasarathy,3,1,pubh,demography,,,1
John B. Wyon,Margaret Parker,3,1,pubh,demography,,,1
John C. Cobb,Paul A. Harper,1,3,famplan,famplan,,,1
Harry M. Raulet,Paul A. Harper,2,3,demography,famplan,,,1
Paul A. Harper,Rowland V. Rider,3,4,famplan,demography,,,3
Paul A. Harper,Paul White,3,1,famplan,famplan,,,1
A. Rasheed Ghazi,Paul A. Harper,1,3,famplan,famplan,,,1
Mo-Im Kim,Paul A. Harper,1,3,demography,famplan,,,1
Jae-Mo Yang,Paul A. Harper,1,3,demography,famplan,,,1
Donald W. Helbig,Paul A. Harper,1,3,demography,famplan,,,1
Habib R. Siddiqui,Paul A. Harper,1,3,demography,famplan,,,1
Paul A. Harper,Samuel B. Hopkins,3,1,famplan,demography,,,1
George S. Masnick,Robert G. Potter,1,18,demography,famplan,,,1
John F. Kantner,Philip R. Kunz,10,1,demography,demography,Kantner,,1
Melvin Zelnik,Philip R. Kunz,10,1,demography,demography,,,1
Merlin B. Brinkerhoff,Philip R. Kunz,2,1,demography,demography,,,1
Clark E. Vincent,Philip R. Kunz,1,1,demography,demography,,,1
Carl M. Cochrane,Philip R. Kunz,1,1,demography,demography,,,1
C. Allen Haney,Philip R. Kunz,1,1,demography,demography,,,1
Gavin W. Jones,W. Parker Mauldin,1,7,famplan,pubh,,Mauldin,1
George P. Cernada,Laura P. Lu,6,1,famplan,famplan,,,1
Arthur A. Campbell,Bernard Berelson,10,6,famplan,demography,Campbell,Berelson,1
Gavin Jones,N. Iskandar,4,1,demography,famplan,,,1
Charles B. Arnold,Sylvain Fribourg,3,1,famplan,famplan,,,1
Ann R. Sauls,Sylvain Fribourg,1,1,famplan,famplan,,,1
Millard B. Bethel,Sylvain Fribourg,1,1,famplan,famplan,,,1
Mary L. New,Robert G. Potter,1,18,pubh,famplan,,,1
John B. Wyon,Robert G. Potter,3,18,pubh,famplan,,,2
John E. Gordon,Robert G. Potter,3,18,pubh,famplan,,,2
Margaret Parker,Robert G. Potter,1,18,demography,famplan,,,1
James M. Sakoda,Robert G. Potter,3,18,pubh,famplan,,,3
Lien-Pin Chow,Robert G. Potter,2,18,pubh,famplan,,,2
Robert G. Potter,Ronald Freedman,18,33,famplan,famplan,,Freedman,3
Anrudh K. Jain,Robert G. Potter,6,18,pubh,famplan,,,2
Lien-Ping Chow,Robert G. Potter,2,18,general,famplan,,,1
George S. Masnick,Robert G. Potter,1,18,demography,famplan,,,1
G. Stephan Masnick,Robert G. Potter,1,18,demography,famplan,,,1
Murray Gendell,Robert G. Potter,5,18,demography,famplan,,,1
A. K. Jain,Robert G. Potter,1,18,demography,famplan,,,1
B. Mccann,Robert G. Potter,1,18,demography,famplan,,,1
A. Perez,Robert G. Potter,1,18,demography,famplan,,,1
P. Vela,Robert G. Potter,1,18,demography,famplan,,,1
G. S. Masnick,Robert G. Potter,2,18,demography,famplan,,,1
P. S. K. Chi,Robert G. Potter,1,18,demography,famplan,,,1
J. M. Sakoda,Robert G. Potter,1,18,demography,famplan,,,1
Barbara Mc Cann,Robert G. Potter,1,18,pubh,famplan,,,1
J. Y. Peng,John Y. Takeshita,4,4,famplan,demography,,,1
J. Y. Peng,John A. Ross,4,11,famplan,demography,,,1
J. Y. Peng,L. P. Chow,4,10,famplan,famplan,,,2
J. Y. Peng,Silvia Pedraza,4,1,famplan,famplan,,,1
J. Y. Peng,Roger Avery,4,2,famplan,famplan,,,1
J. Y. Peng,Leslie Corsa Jr.,4,2,famplan,pubh,,,1
Daniel O. Price,Preston Valien,7,4,demography,pubh,,,2
Daniel O. Price,Irene B. Taeuber,7,12,demography,pubh,,Taeuber,3
Daniel O. Price,Paul C. Glick,7,11,demography,pubh,,Glick,2
Daniel O. Price,Philip M. Hauser,7,16,demography,demography,,Hauser,5
Daniel O. Price,Donald J. Bogue,7,10,demography,demography,,Bogue,3
Daniel O. Price,Joseph D. Beasley,7,10,demography,famplan,,,3
Daniel C. Thompson,Daniel O. Price,5,7,pubh,demography,,,3
Daniel O. Price,Reynolds Farley,7,14,demography,demography,,Farley,4
Daniel O. Price,Paul R. Williams,7,2,demography,pubh,,,1
Daniel O. Price,Norman B. Ryder,7,19,demography,famplan,,Ryder,2
Daniel O. Price,Karl E. Taeuber,7,9,demography,sociology,,,3
Daniel O. Price,Elliot Liebow,7,5,demography,pubh,,,3
Daniel O. Price,G. Franklin Edwards,7,4,demography,pubh,,,3
Clyde V. Kiser,Daniel O. Price,7,7,pubh,demography,Kiser,,1
Daniel O. Price,James A. Jones,7,1,demography,pubh,,,1
Daniel O. Price,Jessie S. Bernard,7,2,demography,pubh,,,1
Daniel O. Price,Frank W. Notestein,7,8,demography,demography,,Notestein,3
C. R. Lawrence,Daniel O. Price,2,7,pubh,demography,,,2
Daniel O. Price,W. Parker Mauldin,7,7,demography,pubh,,Mauldin,1
Daniel O. Price,Edwin D. Driver,7,7,demography,demography,,,2
Daniel O. Price,James E. Teele,7,4,demography,pubh,,,2
Daniel O. Price,Joseph S. Himes,7,2,demography,pubh,,,1
Carl L. Harter,Daniel O. Price,6,7,demography,demography,,,1
Daniel O. Price,Paul B. Cornely,7,1,demography,pubh,,,1
C. V. Willie,Daniel O. Price,3,7,pubh,demography,,,1
Daniel O. Price,Karl A. Smith,7,4,demography,pubh,,,1
Clyde V. Kiser,Dorothy G. Wiehl,7,1,pubh,pubh,Kiser,,1
Dorothy G. Wiehl,Paul C. Glick,1,11,pubh,pubh,,Glick,1
Dorothy G. Wiehl,Wilson H. Grabill,1,6,pubh,demography,,,1
